"","variable","Tiarella_polyphylla_avg"
"1",0,0.106137284315023
"2",1.09190789047553,0.147836273683912
"3",2.18381578095105,0.107544434648226
"4",3.27572367142658,0.0938611353160382
"5",4.36763156190211,0.0816550443582581
"6",5.45953945237763,0.0719967808704103
"7",6.55144734285316,0.0633101308716987
"8",7.64335523332869,0.055670679333288
"9",8.73526312380421,0.047588199643761
"10",9.82717101427974,0.0392977366077198
"11",10.9190789047553,0.0323016873959837
"12",12.0109867952308,0.0260643994222762
"13",13.1028946857063,0.0219744858025644
"14",14.1948025761818,0.0185471958323148
"15",15.2867104666574,0.0152723315155433
"16",16.3786183571329,0.0125353952333088
"17",17.4705262476084,0.0105363201515568
"18",18.562434138084,0.00880696852258889
"19",19.6543420285595,0.00737684398782987
"20",20.746249919035,0.0068174976853307
"21",21.8381578095105,0.00574817068229827
"22",22.9300656999861,0.00446979486732788
"23",24.0219735904616,0.00383819073416996
"24",25.1138814809371,0.00298869582846481
"25",26.2057893714126,0.00228130127723615
"26",27.2976972618882,0.00168764374915894
"27",28.3896051523637,0.00119759981396506
"28",29.4815130428392,0.000942850286764004
"29",30.5734209333147,0.000625374732944666
"30",31.6653288237903,0.000408682846880746
"31",32.7572367142658,0.000284278937331685
"32",33.8491446047413,0.000153057936405614
"33",34.9410524952169,0.000105363202053691
"34",36.0329603856924,6.09212320689656e-05
"35",37.1248682761679,4.16283501989387e-05
"36",38.2167761666434,2.10949714594759e-05
"37",39.308684057119,5.78172065675385e-06
"38",40.4005919475945,8.74363298244294e-06
"39",41.49249983807,0
"40",42.5844077285455,0
"41",43.6763156190211,0
"42",44.7682235094966,0
"43",45.8601313999721,0
"44",46.9520392904476,0
"45",48.0439471809232,0
"46",49.1358550713987,0
"47",50.2277629618742,0
"48",51.3196708523498,0
"49",52.4115787428253,0
"50",53.5034866333008,0
