"","variable","Lithophragma_parviflorum_avg"
"1",-3,0.0261815858101252
"2",85.3877551020408,0.051910964842772
"3",173.775510204082,0.0313937040934674
"4",262.163265306122,0.0374828187377243
"5",350.551020408163,0.0327558528594125
"6",438.938775510204,0.0370857123117193
"7",527.326530612245,0.0417193272405109
"8",615.714285714286,0.0338615671317576
"9",704.102040816327,0.0400615626112011
"10",792.489795918367,0.0329413689522193
"11",880.877551020408,0.0398344254322118
"12",969.265306122449,0.0334141560475581
"13",1057.65306122449,0.0384307384591848
"14",1146.04081632653,0.0317952936250001
"15",1234.42857142857,0.037291102524159
"16",1322.81632653061,0.0480996044860473
"17",1411.20408163265,0.0441768662651723
"18",1499.59183673469,0.0539015459560781
"19",1587.97959183673,0.0405564989198912
"20",1676.36734693878,0.0454528379636981
"21",1764.75510204082,0.0347560503407588
"22",1853.14285714286,0.0395471181063276
"23",1941.5306122449,0.0282878346175024
"24",2029.91836734694,0.0287502339070619
"25",2118.30612244898,0.0213016964627154
"26",2206.69387755102,0.0157737535464524
"27",2295.08163265306,0.0130857604857521
"28",2383.4693877551,0.00918981923205714
"29",2471.85714285714,0.00898044231187993
"30",2560.24489795918,0.00614511770953734
"31",2648.63265306122,0.00501686243074692
"32",2737.02040816327,0.00313936920745483
"33",2825.40816326531,0.00256678254727089
"34",2913.79591836735,0.00151125056254293
"35",3002.18367346939,0.00111979404517021
"36",3090.57142857143,0.00096163120826124
"37",3178.95918367347,0.000578338355918776
"38",3267.34693877551,0.000426852829875192
"39",3355.73469387755,0.000238159753503962
"40",3444.12244897959,0.000133508564455839
"41",3532.51020408163,6.25599844633005e-05
"42",3620.89795918367,4.32686400817155e-05
"43",3709.28571428571,2.06839598116573e-05
"44",3797.67346938776,1.09821870751086e-05
"45",3886.0612244898,3.73283385808104e-06
"46",3974.44897959184,8.6189955379801e-07
"47",4062.83673469388,0
"48",4151.22448979592,0
"49",4239.61224489796,0
"50",4328,0
