"","variable","Heuchera_hallii_avg"
"1",-60,0
"2",-56.4081632653061,0
"3",-52.8163265306122,0.000300725052736074
"4",-49.2244897959184,0.00171885360389351
"5",-45.6326530612245,0.00355366951020441
"6",-42.0408163265306,0.00337789943313063
"7",-38.4489795918367,0.00774538141737902
"8",-34.8571428571429,0.00765161274058189
"9",-31.265306122449,0.013992337702512
"10",-27.6734693877551,0.0173977979103504
"11",-24.0816326530612,0.0148009020295039
"12",-20.4897959183673,0.0258787296266604
"13",-16.8979591836735,0.0236287363461157
"14",-13.3061224489796,0.0326638012504497
"15",-9.71428571428572,0.0344909510141791
"16",-6.12244897959184,0.0266322942016451
"17",-2.53061224489796,0.0370085072103777
"18",1.06122448979592,0.0304780121152848
"19",4.65306122448979,0.0432451287898115
"20",8.24489795918367,0.0477261781545189
"21",11.8367346938775,0.0393365577796937
"22",15.4285714285714,0.0554268516191618
"23",19.0204081632653,0.0411246267711092
"24",22.6122448979592,0.0481062433323502
"25",26.2040816326531,0.0345828413423649
"26",29.7959183673469,0.0310187023241096
"27",33.3877551020408,0.039978053416396
"28",36.9795918367347,0.0253157994737883
"29",40.5714285714286,0.0322094536186935
"30",44.1632653061225,0.0215896640935243
"31",47.7551020408163,0.0281355165577489
"32",51.3469387755102,0.0288382205057002
"33",54.9387755102041,0.0214426572957496
"34",58.530612244898,0.0286242305273904
"35",62.1224489795918,0.0183875913672576
"36",65.7142857142857,0.0180427477312997
"37",69.3061224489796,0.0154034115411442
"38",72.8979591836735,0.0104137032736186
"39",76.4897959183673,0.0108544899038909
"40",80.0816326530612,0.00777611686312991
"41",83.6734693877551,0.00866105119704805
"42",87.265306122449,0.00856110137514027
"43",90.8571428571429,0.00651340536217173
"44",94.4489795918367,0.00920170510390468
"45",98.0408163265306,0.00707432022840033
"46",101.632653061224,0.00685730485410916
"47",105.224489795918,0.00572042982026805
"48",108.816326530612,0.00417769391215248
"49",112.408163265306,0.00345422036080757
"50",116,0.000287159031130644
