"","variable","Mitella_stauropetala_avg"
"1",0,0.0334077490664713
"2",0.682158411765586,0.0619090624466114
"3",1.36431682353117,0.0749391613389265
"4",2.04647523529676,0.0726417901724459
"5",2.72863364706234,0.0735439186585915
"6",3.41079205882793,0.0739132344867016
"7",4.09295047059351,0.0718734600926657
"8",4.7751088823591,0.0645361159668494
"9",5.45726729412469,0.0602219547690117
"10",6.13942570589027,0.0550801772137566
"11",6.82158411765586,0.0501495504341682
"12",7.50374252942144,0.0438676270655157
"13",8.18590094118703,0.0402691949806311
"14",8.86805935295261,0.0378232712765019
"15",9.5502177647182,0.0324072541973822
"16",10.2323761764838,0.0266129695262864
"17",10.9145345882494,0.0227708514656716
"18",11.596693000015,0.0193375148671868
"19",12.2788514117805,0.0167984991979381
"20",12.9610098235461,0.013646998721922
"21",13.6431682353117,0.0111047318087519
"22",14.3253266470773,0.00994882033421914
"23",15.0074850588429,0.00785327624285773
"24",15.6896434706085,0.00554180147911916
"25",16.3718018823741,0.00445576117550084
"26",17.0539602941396,0.00363231903538776
"27",17.7361187059052,0.00276076192471188
"28",18.4182771176708,0.00207095869629614
"29",19.1004355294364,0.00167356111946995
"30",19.782593941202,0.0013384063202314
"31",20.4647523529676,0.0010617524358036
"32",21.1469107647332,0.000833797022870713
"33",21.8290691764987,0.000664757400492195
"34",22.5112275882643,0.000417041721450257
"35",23.1933860000299,0.000268965103403261
"36",23.8755444117955,0.000209080604445427
"37",24.5577028235611,0.000169314976386937
"38",25.2398612353267,0.000106169588720102
"39",25.9220196470923,8.83022061458386e-05
"40",26.6041780588578,5.00648585004211e-05
"41",27.2863364706234,0
"42",27.968494882389,0
"43",28.6506532941546,0
"44",29.3328117059202,0
"45",30.0149701176858,0
"46",30.6971285294514,0
"47",31.3792869412169,0
"48",32.0614453529825,0
"49",32.7436037647481,0
"50",33.4257621765137,0
