"","variable","Mitella_furusei_avg"
"1",248,0
"2",250.367346938776,0
"3",252.734693877551,1.52645405242768e-05
"4",255.102040816327,4.60361278048229e-05
"5",257.469387755102,5.02814319965588e-05
"6",259.836734693878,0.000136028761769151
"7",262.204081632653,0.000160955476003683
"8",264.571428571429,0.000271846926103157
"9",266.938775510204,0.000724237997915463
"10",269.30612244898,0.00072845311458632
"11",271.673469387755,0.000903486052684737
"12",274.040816326531,0.00162348740195489
"13",276.408163265306,0.00158668371842103
"14",278.775510204082,0.00222941810900041
"15",281.142857142857,0.00471516447772083
"16",283.510204081633,0.00406657970520997
"17",285.877551020408,0.00875693139755233
"18",288.244897959184,0.00816087946378587
"19",290.612244897959,0.0104070354829937
"20",292.979591836735,0.0220075789671675
"21",295.34693877551,0.0196042072124332
"22",297.714285714286,0.02118978239367
"23",300.081632653061,0.0335547120048547
"24",302.448979591837,0.0306195966900705
"25",304.816326530612,0.06211837154485
"26",307.183673469388,0.0467748192455748
"27",309.551020408163,0.0585517881697876
"28",311.918367346939,0.110220745391966
"29",314.285714285714,0.0796965965044926
"30",316.65306122449,0.0712393431386685
"31",319.020408163265,0.101574192999238
"32",321.387755102041,0.0557360911433033
"33",323.755102040816,0.0421360908646505
"34",326.122448979592,0.0423832011915726
"35",328.489795918367,0.0201025013745571
"36",330.857142857143,0.0249712171104143
"37",333.224489795918,0.0137140899961723
"38",335.591836734694,0.0155275103579276
"39",337.959183673469,0.0230889341363268
"40",340.326530612245,0.0148695672683328
"41",342.69387755102,0.0125491583579903
"42",345.061224489796,0.0139782771370057
"43",347.428571428571,0.00592751133995503
"44",349.795918367347,0.00445762413201458
"45",352.163265306122,0.00412611992731901
"46",354.530612244898,0.00133699275910681
"47",356.897959183673,0.00227134208063127
"48",359.265306122449,0.000650889842282545
"49",361.632653061224,0.000411998290539897
"50",364,2.63782410971855e-05
