"","variable","Heuchera_elegans_avg"
"1",75,0
"2",92.6938775510204,2.50301029624787e-07
"3",110.387755102041,1.20640905314817e-06
"4",128.081632653061,3.44444725663608e-06
"5",145.775510204082,8.77398835939167e-06
"6",163.469387755102,1.29072610018416e-05
"7",181.163265306122,1.68146321831435e-05
"8",198.857142857143,2.58422935522177e-05
"9",216.551020408163,2.74366502330904e-05
"10",234.244897959184,5.4358343344439e-05
"11",251.938775510204,9.67847387580223e-05
"12",269.632653061224,0.000262252728475867
"13",287.326530612245,0.000639575043859353
"14",305.020408163265,0.00113416831928668
"15",322.714285714286,0.00362795372590166
"16",340.408163265306,0.00932953056652834
"17",358.102040816327,0.00994227291540557
"18",375.795918367347,0.00940361176931394
"19",393.489795918367,0.00588627177186705
"20",411.183673469388,0.00541212230234391
"21",428.877551020408,0.00517687869022766
"22",446.571428571429,0.0061112284979185
"23",464.265306122449,0.0089591599802674
"24",481.959183673469,0.00961666779866745
"25",499.65306122449,0.0131556852358512
"26",517.34693877551,0.0163188521901528
"27",535.040816326531,0.0148387887463813
"28",552.734693877551,0.0170280783200315
"29",570.428571428571,0.0245050863919849
"30",588.122448979592,0.0265863206654624
"31",605.816326530612,0.0273331349489544
"32",623.510204081633,0.0300439422864994
"33",641.204081632653,0.0404519742794999
"34",658.897959183673,0.0431757172281162
"35",676.591836734694,0.047946225847734
"36",694.285714285714,0.0549654868247192
"37",711.979591836735,0.0471731929372407
"38",729.673469387755,0.0603524706662125
"39",747.367346938775,0.0592588771283598
"40",765.061224489796,0.0815421964166275
"41",782.755102040816,0.0987308120611985
"42",800.448979591837,0.0864121818711247
"43",818.142857142857,0.05863960897315
"44",835.836734693877,0.0403336260425915
"45",853.530612244898,0.0218535228083674
"46",871.224489795918,0.00825155437613757
"47",888.918367346939,0.00220017573087974
"48",906.612244897959,0.00211392141048924
"49",924.30612244898,0.00103905343739874
"50",942,0
