"","variable","Heuchera_lakelae"
"1",71,0.14285714285
"2",114,0.14285714285
"3",111,0.14285714285
"4",119,0.14285714285
"5",111,0.14285714285
"6",111,0.14285714285
"7",95,0.14285714285
