"","variable","Heuchera_versicolor_avg"
"1",1,0
"2",2.52040816326531,0.00104171191281489
"3",4.04081632653061,0.00450148903027495
"4",5.56122448979592,0.0131150333992505
"5",7.08163265306122,0.0257850029321663
"6",8.60204081632653,0.0440242362446787
"7",10.1224489795918,0.0525722154870758
"8",11.6428571428571,0.0656231993930499
"9",13.1632653061224,0.0909213506228065
"10",14.6836734693878,0.090505141634744
"11",16.2040816326531,0.11656596200862
"12",17.7244897959184,0.118878282491371
"13",19.2448979591837,0.0997175133458993
"14",20.765306122449,0.0736627746415454
"15",22.2857142857143,0.054144327372866
"16",23.8061224489796,0.0429448320248338
"17",25.3265306122449,0.029627699931727
"18",26.8469387755102,0.0209943985954002
"19",28.3673469387755,0.017049468457903
"20",29.8877551020408,0.00999065076177913
"21",31.4081632653061,0.00871206876364309
"22",32.9285714285714,0.0054811784328458
"23",34.4489795918367,0.0039673208025411
"24",35.969387755102,0.00300101944666581
"25",37.4897959183673,0.00192442092905521
"26",39.0102040816327,0.00151459190709727
"27",40.530612244898,0.000914172316895571
"28",42.0510204081633,0.000893990560474727
"29",43.5714285714286,0.000629820922741649
"30",45.0918367346939,0.000397730690905992
"31",46.6122448979592,0.00042506105959882
"32",48.1326530612245,0.000155603197769672
"33",49.6530612244898,0.000137837563622602
"34",51.1734693877551,0.000105736869057036
"35",52.6938775510204,7.41562482789608e-05
"36",54.2142857142857,0
"37",55.734693877551,0
"38",57.2551020408163,0
"39",58.7755102040816,0
"40",60.2959183673469,0
"41",61.8163265306122,0
"42",63.3367346938776,0
"43",64.8571428571429,0
"44",66.3775510204082,0
"45",67.8979591836735,0
"46",69.4183673469388,0
"47",70.9387755102041,0
"48",72.4591836734694,0
"49",73.9795918367347,0
"50",75.5,0
