"","variable","Heuchera_parviflora_avg"
"1",7.5,0
"2",9.52551020408163,4.846852711866e-05
"3",11.5510204081633,0.000372314653758335
"4",13.5765306122449,0.00161495005119981
"5",15.6020408163265,0.00381973668451794
"6",17.6275510204082,0.00757377515646318
"7",19.6530612244898,0.0161883947751133
"8",21.6785714285714,0.0273527670569536
"9",23.7040816326531,0.0384996613607816
"10",25.7295918367347,0.0869115912264727
"11",27.7551020408163,0.132819969053822
"12",29.780612244898,0.139721959163414
"13",31.8061224489796,0.132154019895605
"14",33.8316326530612,0.0666474264690947
"15",35.8571428571429,0.0527350664341885
"16",37.8826530612245,0.044487118064755
"17",39.9081632653061,0.0363670016703908
"18",41.9336734693878,0.0289818690736675
"19",43.9591836734694,0.021715303918929
"20",45.984693877551,0.0213227050722946
"21",48.0102040816327,0.0214893295219323
"22",50.0357142857143,0.0168255726508302
"23",52.0612244897959,0.0159149415094881
"24",54.0867346938776,0.0134813248118346
"25",56.1122448979592,0.0109274494434684
"26",58.1377551020408,0.0129680345512692
"27",60.1632653061224,0.0131110301881173
"28",62.1887755102041,0.00876845445214697
"29",64.2142857142857,0.00830557603592667
"30",66.2397959183673,0.00719331229853692
"31",68.265306122449,0.0046521107363416
"32",70.2908163265306,0.00293570820755117
"33",72.3163265306122,0.00181930584665854
"34",74.3418367346939,0.00081706417459843
"35",76.3673469387755,0.000707000623851804
"36",78.3928571428571,0.000479957371038853
"37",80.4183673469388,0.000199383189358924
"38",82.4438775510204,5.59703726804897e-05
"39",84.469387755102,1.43757058288855e-05
"40",86.4948979591837,0
"41",88.5204081632653,0
"42",90.5459183673469,0
"43",92.5714285714286,0
"44",94.5969387755102,0
"45",96.6224489795918,0
"46",98.6479591836735,0
"47",100.673469387755,0
"48",102.698979591837,0
"49",104.724489795918,0
"50",106.75,0
