"","variable","Heuchera_hirsutissima"
"1",9.94323,0.1111111111111111111111111111111111111111111111
"2",14.48262,0.1111111111111111111111111111111111111111111111
"3",7.72211,0.1111111111111111111111111111111111111111111111
"4",14.06962,0.1111111111111111111111111111111111111111111111
"5",8.4471,0.1111111111111111111111111111111111111111111111
"6",12.00227,0.1111111111111111111111111111111111111111111111
"7",26.20378,0.1111111111111111111111111111111111111111111111
"8",13.97849,0.1111111111111111111111111111111111111111111111
"9",9.19053,0.1111111111111111111111111111111111111111111111
