"","variable","Heuchera_sanguinea_avg"
"1",0,0.0164662827225805
"2",0.737651824951171,0.104154458750197
"3",1.47530364990234,0.14950215900443
"4",2.21295547485351,0.133305582168175
"5",2.95060729980469,0.106303202775885
"6",3.68825912475586,0.0797091827860923
"7",4.42591094970703,0.065348258189084
"8",5.1635627746582,0.0551933132200476
"9",5.90121459960937,0.0472048729359858
"10",6.63886642456054,0.0407450189021576
"11",7.37651824951171,0.034461938611465
"12",8.11417007446289,0.0300179935215155
"13",8.85182189941406,0.0238333347308231
"14",9.58947372436523,0.0209469181758518
"15",10.3271255493164,0.0174118945229265
"16",11.0647773742676,0.0146365588877999
"17",11.8024291992187,0.012077338761537
"18",12.5400810241699,0.00965511679602949
"19",13.2777328491211,0.0082702448986667
"20",14.0153846740723,0.00591167966928989
"21",14.7530364990234,0.00523284953641691
"22",15.4906883239746,0.00390604124494032
"23",16.2283401489258,0.00308281715848973
"24",16.9659919738769,0.00252848669844
"25",17.7036437988281,0.00204178828183589
"26",18.4412956237793,0.00157978765719244
"27",19.1789474487305,0.0013624459452961
"28",19.9165992736816,0.00100344095602303
"29",20.6542510986328,0.000820646845874207
"30",21.391902923584,0.00060966821104393
"31",22.1295547485351,0.000650503786389506
"32",22.8672065734863,0.000460363986479248
"33",23.6048583984375,0.000381467167555077
"34",24.3425102233887,0.000308370812919843
"35",25.0801620483398,0.000254860329253017
"36",25.817813873291,0.000165065181367521
"37",26.5554656982422,0.000114004472665387
"38",27.2931175231933,0.000134349748118611
"39",28.0307693481445,8.1978603165233e-05
"40",28.7684211730957,5.27995760368716e-05
"41",29.5060729980469,1.53417022547277e-05
"42",30.243724822998,3.46072399695909e-05
"43",30.9813766479492,2.29648277334088e-05
"44",31.7190284729004,0
"45",32.4566802978515,0
"46",33.1943321228027,0
"47",33.9319839477539,0
"48",34.6696357727051,0
"49",35.4072875976562,0
"50",36.1449394226074,0
