"","variable","diplomenziesii_avg"
"1",17.5,0
"2",18.6275510204082,0
"3",19.7551020408163,3.87937084450525e-06
"4",20.8826530612245,6.24747792246246e-06
"5",22.0102040816327,1.19230437841607e-05
"6",23.1377551020408,2.32906973941438e-05
"7",24.265306122449,6.01319493108395e-05
"8",25.3928571428571,3.63349797301916e-05
"9",26.5204081632653,0.000158754317627066
"10",27.6479591836735,0.000180305633831776
"11",28.7755102040816,0.00033821211024978
"12",29.9030612244898,0.00042175237402623
"13",31.030612244898,0.000925364102701438
"14",32.1581632653061,0.00121613963389627
"15",33.2857142857143,0.00229250167052138
"16",34.4132653061225,0.00305107486575252
"17",35.5408163265306,0.00588770040293182
"18",36.6683673469388,0.00726865146276456
"19",37.7959183673469,0.0130638416503503
"20",38.9234693877551,0.0155322163680961
"21",40.0510204081633,0.0329547070100908
"22",41.1785714285714,0.0263178721377174
"23",42.3061224489796,0.034266568244171
"24",43.4336734693878,0.0469490460295702
"25",44.5612244897959,0.0766066613664973
"26",45.6887755102041,0.108051950248493
"27",46.8163265306122,0.0926984068103874
"28",47.9438775510204,0.111157989515961
"29",49.0714285714286,0.0714639727464163
"30",50.1989795918367,0.101490927665244
"31",51.3265306122449,0.0706728159337406
"32",52.4540816326531,0.0593609789143593
"33",53.5816326530612,0.035181490039347
"34",54.7091836734694,0.0254666600959435
"35",55.8367346938776,0.015783895633775
"36",56.9642857142857,0.0179497193250075
"37",58.0918367346939,0.00808353886145807
"38",59.219387755102,0.00547924294050257
"39",60.3469387755102,0.00304364449540998
"40",61.4744897959184,0.00319772638629797
"41",62.6020408163265,0.00216276509335323
"42",63.7295918367347,0.000940660995009019
"43",64.8571428571429,0.000240437399512372
"44",65.984693877551,0
"45",67.1122448979592,0
"46",68.2397959183673,0
"47",69.3673469387755,0
"48",70.4948979591837,0
"49",71.6224489795918,0
"50",72.75,0
