"","variable","Heuchera_americana_avg"
"1",93,0
"2",101.081632653061,0
"3",109.163265306122,0.000321872437054944
"4",117.244897959184,0.00320315200343326
"5",125.326530612245,0.0059816726543394
"6",133.408163265306,0.00731412881509217
"7",141.489795918367,0.011276451650901
"8",149.571428571429,0.0160117521180452
"9",157.65306122449,0.0247126268474703
"10",165.734693877551,0.0317595571349716
"11",173.816326530612,0.0359506052310088
"12",181.897959183673,0.0474678734579725
"13",189.979591836735,0.0625971805601444
"14",198.061224489796,0.0474189954879076
"15",206.142857142857,0.0409830229389906
"16",214.224489795918,0.0409788916163805
"17",222.30612244898,0.0440873430732673
"18",230.387755102041,0.0492334379082136
"19",238.469387755102,0.05971688328594
"20",246.551020408163,0.081676433973542
"21",254.632653061224,0.103241639883019
"22",262.714285714286,0.0806660503407134
"23",270.795918367347,0.062113138120685
"24",278.877551020408,0.0489009861146067
"25",286.959183673469,0.0384996667775214
"26",295.040816326531,0.0170917706145747
"27",303.122448979592,0.00915457174633859
"28",311.204081632653,0.00766132458197458
"29",319.285714285714,0.00517352717092535
"30",327.367346938775,0.00327154056904706
"31",335.448979591837,0.00253839021268346
"32",343.530612244898,0.00209912147186187
"33",351.612244897959,0.00150680226616843
"34",359.69387755102,0.00107258744163931
"35",367.775510204082,0.000801142964620752
"36",375.857142857143,0.000702121270527359
"37",383.938775510204,0.000658690825586009
"38",392.020408163265,0.000650369840595835
"39",400.102040816327,0.00051643478510377
"40",408.183673469388,0.000452330581814827
"41",416.265306122449,0.000398627272170749
"42",424.34693877551,0.000370596622198948
"43",432.428571428571,0.000336820974835628
"44",440.510204081633,0.000349019444069719
"45",448.591836734694,0.000287774593441187
"46",456.673469387755,0.000260917281423206
"47",464.755102040816,0.000270993265131456
"48",472.836734693878,0.000216761719551613
"49",480.918367346939,4.44000524949027e-05
"50",489,0
