"","variable","Tellima_grandiflora_avg"
"1",-3,0.095037282016194
"2",115.428571428571,0.205245318512423
"3",233.857142857143,0.117685692179838
"4",352.285714285714,0.0903245323113018
"5",470.714285714286,0.071346653735827
"6",589.142857142857,0.061276401850726
"7",707.571428571429,0.0521636499042742
"8",826,0.0452462252142488
"9",944.428571428571,0.0418677295596296
"10",1062.85714285714,0.0358474995550878
"11",1181.28571428571,0.0324953439900054
"12",1299.71428571429,0.0249579601533918
"13",1418.14285714286,0.0285245178115106
"14",1536.57142857143,0.0319095711485252
"15",1655,0.0230809389865966
"16",1773.42857142857,0.0176892058144064
"17",1891.85714285714,0.0114260676870455
"18",2010.28571428571,0.00512271127885503
"19",2128.71428571429,0.00360632328228311
"20",2247.14285714286,0.0020010600471322
"21",2365.57142857143,0.00119787531781536
"22",2484,0.000768462650017728
"23",2602.42857142857,0.000460385357687361
"24",2720.85714285714,0.000274137147888626
"25",2839.28571428571,0.000157860923683014
"26",2957.71428571429,0.000114832936427933
"27",3076.14285714286,9.00075801152719e-05
"28",3194.57142857143,5.813808676866e-05
"29",3313,2.36149602936907e-05
"30",3431.42857142857,0
"31",3549.85714285714,0
"32",3668.28571428571,0
"33",3786.71428571429,0
"34",3905.14285714286,0
"35",4023.57142857143,0
"36",4142,0
"37",4260.42857142857,0
"38",4378.85714285714,0
"39",4497.28571428571,0
"40",4615.71428571429,0
"41",4734.14285714286,0
"42",4852.57142857143,0
"43",4971,0
"44",5089.42857142857,0
"45",5207.85714285714,0
"46",5326.28571428571,0
"47",5444.71428571429,0
"48",5563.14285714286,0
"49",5681.57142857143,0
"50",5800,0
