"","variable","Mitella_caulescens_avg"
"1",-101,0
"2",-95.5102040816327,0
"3",-90.0204081632653,0
"4",-84.530612244898,0
"5",-79.0408163265306,0
"6",-73.5510204081633,0
"7",-68.0612244897959,0
"8",-62.5714285714286,0
"9",-57.0816326530612,0
"10",-51.5918367346939,1.08848409415469e-06
"11",-46.1020408163265,2.89494294758856e-07
"12",-40.6122448979592,3.81610520102753e-06
"13",-35.1224489795918,1.49286354355579e-05
"14",-29.6326530612245,3.97488375091723e-05
"15",-24.1428571428572,9.81568512221441e-05
"16",-18.6530612244898,0.000313054653569231
"17",-13.1632653061225,0.000610158126751792
"18",-7.67346938775511,0.00144489786302578
"19",-2.18367346938776,0.00216665871381259
"20",3.30612244897958,0.00415203243338408
"21",8.79591836734693,0.00492507157381396
"22",14.2857142857143,0.0077980557784034
"23",19.7755102040816,0.00884510579850686
"24",25.265306122449,0.0138799958542931
"25",30.7551020408163,0.0159585756477137
"26",36.2448979591837,0.0211221747976485
"27",41.734693877551,0.0331937734645546
"28",47.2244897959183,0.0320399018698083
"29",52.7142857142857,0.0432652145806515
"30",58.204081632653,0.0406858678966158
"31",63.6938775510204,0.0546986954276983
"32",69.1836734693877,0.0450519863106487
"33",74.6734693877551,0.0547925959819789
"34",80.1632653061224,0.0442064252573317
"35",85.6530612244898,0.0572568945990338
"36",91.1428571428571,0.0565238653917272
"37",96.6326530612245,0.0949157729240136
"38",102.122448979592,0.101163168272312
"39",107.612244897959,0.106999795024869
"40",113.102040816327,0.0833113193229257
"41",118.591836734694,0.0431126067785381
"42",124.081632653061,0.0129408837343162
"43",129.571428571429,0.00577544920797617
"44",135.061224489796,0.00252568235266226
"45",140.551020408163,0.00201976730290293
"46",146.040816326531,0.00109459218716555
"47",151.530612244898,0.00104297659263888
"48",157.020408163265,0.000914176748587845
"49",162.510204081633,0.000902258782496232
"50",168,0.000192520339867654
