"","variable","Heuchera_richardsonii_avg"
"1",0,0.465004413675083
"2",0.763816210688377,0.407931651089725
"3",1.52763242137675,0.079307133514622
"4",2.29144863206513,0.0251293605140137
"5",3.05526484275351,0.00918243759907175
"6",3.81908105344189,0.00437927566418572
"7",4.58289726413027,0.00251662720722459
"8",5.34671347481864,0.00155915469729455
"9",6.11052968550702,0.00115021419014819
"10",6.8743458961954,0.000809264521953151
"11",7.63816210688377,0.000627093075547352
"12",8.40197831757215,0.000514584852051771
"13",9.16579452826053,0.000387996226493604
"14",9.92961073894891,0.00030899929942997
"15",10.6934269496373,0.000250329918354038
"16",11.4572431603257,0.000201511981825033
"17",12.221059371014,0.000159666535844347
"18",12.9848755817024,0.000121477678212366
"19",13.7486917923908,0.000103382268494898
"20",14.5125080030792,8.00277902553773e-05
"21",15.2763242137675,6.23327154075202e-05
"22",16.0401404244559,4.52907952468406e-05
"23",16.8039566351443,3.45085769611711e-05
"24",17.5677728458327,2.95182510298637e-05
"25",18.3315890565211,2.47206156460049e-05
"26",19.0954052672094,2.12340068506382e-05
"27",19.8592214778978,1.47792096424868e-05
"28",20.6230376885862,1.11086431880659e-05
"29",21.3868538992746,8.87350808652462e-06
"30",22.1506701099629,7.03679384922227e-06
"31",22.9144863206513,4.92257331185829e-06
"32",23.6783025313397,3.92761401096664e-06
"33",24.4421187420281,3.01134189197682e-06
"34",25.2059349527165,1.06563667846591e-06
"35",25.9697511634048,1.38719219395218e-06
"36",26.7335673740932,6.85907584530182e-07
"37",27.4973835847816,9.92654013384066e-07
"38",28.26119979547,1.66457666490928e-09
"39",29.0250160061583,0
"40",29.7888322168467,0
"41",30.5526484275351,0
"42",31.3164646382235,0
"43",32.0802808489119,0
"44",32.8440970596002,0
"45",33.6079132702886,0
"46",34.371729480977,0
"47",35.1355456916654,0
"48",35.8993619023537,0
"49",36.6631781130421,0
"50",37.4269943237305,0
