"","variable","Mitella_nuda_avg"
"1",0,0.373396241420939
"2",0.796928717165578,0.274985019983659
"3",1.59385743433116,0.107612856133831
"4",2.39078615149673,0.0553883607723147
"5",3.18771486866231,0.0359882378263685
"6",3.98464358582789,0.0264721872963522
"7",4.78157230299347,0.0204955303840931
"8",5.57850102015904,0.0168523720045845
"9",6.37542973732462,0.0143232898566237
"10",7.1723584544902,0.0124016119994689
"11",7.96928717165578,0.0106141495125085
"12",8.76621588882135,0.00891640792331329
"13",9.56314460598693,0.00755272913212865
"14",10.3600733231525,0.00629706271309223
"15",11.1570020403181,0.00555704982163
"16",11.9539307574837,0.00467470913642167
"17",12.7508594746492,0.00405709951669208
"18",13.5477881918148,0.00305315034618641
"19",14.3447169089804,0.00234977584054891
"20",15.141645626146,0.00193096360023848
"21",15.9385743433116,0.00157626761264051
"22",16.7355030604771,0.00124626128188561
"23",17.5324317776427,0.000989934144010621
"24",18.3293604948083,0.000804398236613009
"25",19.1262892119739,0.000634155588755262
"26",19.9232179291394,0.000490178310652873
"27",20.720146646305,0.000381405145613475
"28",21.5170753634706,0.000288535301152225
"29",22.3140040806362,0.000208215302457941
"30",23.1109327978017,0.000163002100822
"31",23.9078615149673,0.000123824595208006
"32",24.7047902321329,8.57754149092472e-05
"33",25.5017189492985,5.82917048347337e-05
"34",26.2986476664641,3.09500394509057e-05
"35",27.0955763836296,0
"36",27.8925051007952,0
"37",28.6894338179608,0
"38",29.4863625351264,0
"39",30.2832912522919,0
"40",31.0802199694575,0
"41",31.8771486866231,0
"42",32.6740774037887,0
"43",33.4710061209543,0
"44",34.2679348381198,0
"45",35.0648635552854,0
"46",35.861792272451,0
"47",36.6587209896166,0
"48",37.4556497067821,0
"49",38.2525784239477,0
"50",39.0495071411133,0
