"","variable","Tellima_grandiflora_avg"
"1",-226,0
"2",-217.755102040816,0
"3",-209.510204081633,0
"4",-201.265306122449,0
"5",-193.020408163265,0
"6",-184.775510204082,0
"7",-176.530612244898,0
"8",-168.285714285714,0
"9",-160.040816326531,0
"10",-151.795918367347,0
"11",-143.551020408163,0
"12",-135.30612244898,0
"13",-127.061224489796,0
"14",-118.816326530612,0
"15",-110.571428571429,0
"16",-102.326530612245,0
"17",-94.0816326530612,0
"18",-85.8367346938776,0
"19",-77.5918367346939,1.30086769942418e-05
"20",-69.3469387755102,0.000100378403887096
"21",-61.1020408163265,0.000330152778187144
"22",-52.8571428571429,0.000491532690536186
"23",-44.6122448979592,0.000611140214859215
"24",-36.3673469387755,0.000978234365077403
"25",-28.1224489795919,0.00211062278327291
"26",-19.8775510204082,0.00420117260883368
"27",-11.6326530612245,0.00559589009898918
"28",-3.38775510204084,0.0103899870322707
"29",4.85714285714283,0.0201904958678149
"30",13.1020408163265,0.0362792850555372
"31",21.3469387755102,0.049909829791397
"32",29.5918367346939,0.0670216553264691
"33",37.8367346938775,0.0640937148663382
"34",46.0816326530612,0.0524939551514443
"35",54.3265306122449,0.040993846728344
"36",62.5714285714286,0.0404604515184251
"37",70.8163265306122,0.0422241348858694
"38",79.0612244897959,0.0493274978786239
"39",87.3061224489796,0.0575070937453376
"40",95.5510204081633,0.0950076565789191
"41",103.795918367347,0.114061448113483
"42",112.040816326531,0.110283921607708
"43",120.285714285714,0.0409514882280481
"44",128.530612244898,0.0300055436449056
"45",136.775510204082,0.0301869929908008
"46",145.020408163265,0.024353412139151
"47",153.265306122449,0.00490241078382606
"48",161.510204081633,0.00408742438600868
"49",169.755102040816,0.000835401503397575
"50",178,2.1955524378721e-07
