"","variable","Heuchera_grossulariifolia_avg"
"1",-67,0
"2",-63.0612244897959,0
"3",-59.1224489795918,0
"4",-55.1836734693878,0
"5",-51.2448979591837,2.05588353898025e-05
"6",-47.3061224489796,4.02246906975257e-05
"7",-43.3673469387755,0.000155904020491525
"8",-39.4285714285714,0.000475992585723606
"9",-35.4897959183673,0.00134137053533466
"10",-31.5510204081633,0.00185495177659239
"11",-27.6122448979592,0.00305959906605089
"12",-23.6734693877551,0.00521708801008281
"13",-19.734693877551,0.00902412689224092
"14",-15.7959183673469,0.0139985813314261
"15",-11.8571428571429,0.0193329494986332
"16",-7.91836734693877,0.0228726167406061
"17",-3.97959183673469,0.0204864079835421
"18",-0.040816326530603,0.0297817225011301
"19",3.89795918367348,0.0320727732604084
"20",7.83673469387756,0.0349483259886897
"21",11.7755102040816,0.0373031791776462
"22",15.7142857142857,0.0370770015434857
"23",19.6530612244898,0.0359129739433868
"24",23.5918367346939,0.0348600748864464
"25",27.530612244898,0.0350203306885965
"26",31.469387755102,0.0353757083722717
"27",35.4081632653061,0.0372051304484111
"28",39.3469387755102,0.0377572933237269
"29",43.2857142857143,0.0398162763786379
"30",47.2244897959184,0.042115944222834
"31",51.1632653061225,0.0405230705226415
"32",55.1020408163265,0.0443940301552791
"33",59.0408163265306,0.0393431661466779
"34",62.9795918367347,0.0271957938696397
"35",66.9183673469388,0.0316317204238936
"36",70.8571428571429,0.0311055057667727
"37",74.795918367347,0.0303696911350952
"38",78.734693877551,0.0264883081065404
"39",82.6734693877551,0.0230474966977897
"40",86.6122448979592,0.0209096720675843
"41",90.5510204081633,0.016491281188922
"42",94.4897959183673,0.0170844884959007
"43",98.4285714285714,0.0173548398906406
"44",102.367346938776,0.0191861242506732
"45",106.30612244898,0.0145395811420619
"46",110.244897959184,0.00976450588933201
"47",114.183673469388,0.00893369501849856
"48",118.122448979592,0.00935195863750766
"49",122.061224489796,0.00497863163894802
"50",126,0.000179332253118429
