"","variable","Heuchera_cylindrica_avg"
"1",1,4.43522143742217e-05
"2",88.6326530612245,0.00186885705455555
"3",176.265306122449,0.00553055707248796
"4",263.897959183673,0.0140588886165522
"5",351.530612244898,0.0208941119856496
"6",439.163265306122,0.023272467170532
"7",526.795918367347,0.0315109377474008
"8",614.428571428571,0.0334819765140856
"9",702.061224489796,0.0431556931256172
"10",789.69387755102,0.0392214854718592
"11",877.326530612245,0.0477028974128865
"12",964.959183673469,0.040714974327885
"13",1052.59183673469,0.0420967062765325
"14",1140.22448979592,0.0447387166534194
"15",1227.85714285714,0.050567250353247
"16",1315.48979591837,0.055823507466911
"17",1403.12244897959,0.0547360574360897
"18",1490.75510204082,0.0680209883473504
"19",1578.38775510204,0.0508347254096958
"20",1666.02040816327,0.052420670681307
"21",1753.65306122449,0.0407685212070172
"22",1841.28571428571,0.042002147885907
"23",1928.91836734694,0.0371808495167267
"24",2016.55102040816,0.0296977148031986
"25",2104.18367346939,0.0314157275428239
"26",2191.81632653061,0.0201286027438568
"27",2279.44897959184,0.0208204791945505
"28",2367.08163265306,0.0142268673220296
"29",2454.71428571429,0.0125832816740822
"30",2542.34693877551,0.00920287453778644
"31",2629.97959183673,0.00608231218773703
"32",2717.61224489796,0.00533549607395449
"33",2805.24489795918,0.00315423110426394
"34",2892.87755102041,0.00249457151486752
"35",2980.51020408163,0.00153175994622165
"36",3068.14285714286,0.00127126798806798
"37",3155.77551020408,0.000605829571697746
"38",3243.40816326531,0.000377951265083064
"39",3331.04081632653,0.000285305551394052
"40",3418.67346938776,0.000120160654518103
"41",3506.30612244898,1.82263757769472e-05
"42",3593.9387755102,0
"43",3681.57142857143,0
"44",3769.20408163265,0
"45",3856.83673469388,0
"46",3944.4693877551,0
"47",4032.10204081633,0
"48",4119.73469387755,0
"49",4207.36734693878,0
"50",4295,0
