"","variable","Heuchera_versicolor_avg"
"1",51.5,0
"2",52.3163265306122,1.7283026870171e-05
"3",53.1326530612245,0.000309591599809582
"4",53.9489795918367,0.000206340427873002
"5",54.765306122449,0.00117865172429033
"6",55.5816326530612,0.0025112912808508
"7",56.3979591836735,0.00614372246538309
"8",57.2142857142857,0.00895077966695956
"9",58.030612244898,0.0057786641043291
"10",58.8469387755102,0.0240618626975384
"11",59.6632653061224,0.0311539934105463
"12",60.4795918367347,0.0343666885303689
"13",61.2959183673469,0.0313596277640545
"14",62.1122448979592,0.0446906554674547
"15",62.9285714285714,0.0176747295257001
"16",63.7448979591837,0.038831148231368
"17",64.5612244897959,0.0544790514813663
"18",65.3775510204082,0.0641206649094047
"19",66.1938775510204,0.0510612575181312
"20",67.0102040816327,0.0222781623516889
"21",67.8265306122449,0.0564646310621453
"22",68.6428571428571,0.0574842661554177
"23",69.4591836734694,0.0496127262300464
"24",70.2755102040816,0.0412930786940058
"25",71.0918367346939,0.0494239602313595
"26",71.9081632653061,0.0476369773909286
"27",72.7244897959184,0.0421509195681479
"28",73.5408163265306,0.0382708593382106
"29",74.3571428571429,0.0400710054191739
"30",75.1734693877551,0.0296831685559592
"31",75.9897959183673,0.0127254086296572
"32",76.8061224489796,0.0307901789896326
"33",77.6224489795918,0.0284987159155819
"34",78.4387755102041,0.0221330958476231
"35",79.2551020408163,0.0129462802458368
"36",80.0714285714286,0.00459476023105226
"37",80.8877551020408,0.010422178653155
"38",81.7040816326531,0.00713106023909892
"39",82.5204081632653,0.00484922950965338
"40",83.3367346938776,0.00265341179594367
"41",84.1530612244898,0.00219400403187703
"42",84.969387755102,0.000552851334590777
"43",85.7857142857143,0.000147274616967126
"44",86.6020408163265,0.000190951662056933
"45",87.4183673469388,2.53320736689733e-05
"46",88.234693877551,7.48280416570229e-06
"47",89.0510204081633,2.26361667267265e-06
"48",89.8673469387755,3.06030251310819e-06
"49",90.6836734693878,0
"50",91.5,0
