"","variable","Heuchera_wootonii_avg"
"1",34,0
"2",36.469387755102,0.00184821034050468
"3",38.9387755102041,0.00206516755159817
"4",41.4081632653061,0.00125900460530597
"5",43.8775510204082,0.00256439059072122
"6",46.3469387755102,0.00240504722425745
"7",48.8163265306122,0.00581585828035891
"8",51.2857142857143,0.00327678270058162
"9",53.7551020408163,0.00332505635554177
"10",56.2244897959184,0.00466798891599873
"11",58.6938775510204,0.00378097843693615
"12",61.1632653061224,0.00779504312484515
"13",63.6326530612245,0.00634102981162241
"14",66.1020408163265,0.0115480754988507
"15",68.5714285714286,0.0100909744921723
"16",71.0408163265306,0.0237092540637339
"17",73.5102040816327,0.0213138778181795
"18",75.9795918367347,0.0330407028238469
"19",78.4489795918367,0.0275485404187888
"20",80.9183673469388,0.0541472225965486
"21",83.3877551020408,0.0425146779411676
"22",85.8571428571429,0.0682174165406341
"23",88.3265306122449,0.0515277794916532
"24",90.7959183673469,0.0783919664754649
"25",93.265306122449,0.0529721498063471
"26",95.734693877551,0.059905952219449
"27",98.2040816326531,0.0872461514805712
"28",100.673469387755,0.0518083676043835
"29",103.142857142857,0.0677052625677091
"30",105.612244897959,0.0406770726432161
"31",108.081632653061,0.0500099323509621
"32",110.551020408163,0.023659066311721
"33",113.020408163265,0.0270120989895354
"34",115.489795918367,0.0147684756036496
"35",117.959183673469,0.0164191415933233
"36",120.428571428571,0.00851853645003697
"37",122.897959183673,0.00872725160667162
"38",125.367346938776,0.0039833818461739
"39",127.836734693878,0.00546082944213646
"40",130.30612244898,0.00277574136037127
"41",132.775510204082,0.00289119892601622
"42",135.244897959184,0.00160547873553367
"43",137.714285714286,0.0016221954730734
"44",140.183673469388,0.00314079911526789
"45",142.65306122449,0.00108858205576599
"46",145.122448979592,0.000529031107688238
"47",147.591836734694,0.000103986705911509
"48",150.061224489796,9.85572774446737e-05
"49",152.530612244898,5.87675488074276e-05
"50",155,1.69450789204991e-05
