"","variable","Heuchera_cylindrica_avg"
"1",37.5,0
"2",38.5204081632653,5.05346603253237e-08
"3",39.5408163265306,3.75468306600215e-06
"4",40.5612244897959,7.52057254130424e-06
"5",41.5816326530612,1.69892170959599e-05
"6",42.6020408163265,3.97294870691581e-05
"7",43.6224489795918,7.7469748685973e-05
"8",44.6428571428571,0.000116657377497017
"9",45.6632653061224,0.000195654720211583
"10",46.6836734693878,0.000391619284143872
"11",47.7040816326531,0.000733812801869051
"12",48.7244897959184,0.00151445670890474
"13",49.7448979591837,0.00336623624925693
"14",50.765306122449,0.00513259823679904
"15",51.7857142857143,0.00657350942951405
"16",52.8061224489796,0.00876031308400019
"17",53.8265306122449,0.0121416243974816
"18",54.8469387755102,0.0188629409567778
"19",55.8673469387755,0.02685298425242
"20",56.8877551020408,0.0375156065523319
"21",57.9081632653061,0.0485107827375952
"22",58.9285714285714,0.0542969022292788
"23",59.9489795918367,0.054727896641184
"24",60.969387755102,0.0534862919198821
"25",61.9897959183673,0.0868864164739115
"26",63.0102040816327,0.0500587757211179
"27",64.030612244898,0.0359312289177578
"28",65.0510204081633,0.0421160017015159
"29",66.0714285714286,0.0388985013257733
"30",67.0918367346939,0.0354671885814708
"31",68.1122448979592,0.0317130060450287
"32",69.1326530612245,0.0288393430864526
"33",70.1530612244898,0.0271661443907391
"34",71.1734693877551,0.0276246771179304
"35",72.1938775510204,0.0274033284827907
"36",73.2142857142857,0.0278172725934417
"37",74.234693877551,0.0296049853880114
"38",75.2551020408163,0.0415147652520576
"39",76.2755102040816,0.039424154445848
"40",77.2959183673469,0.0395655581440221
"41",78.3163265306122,0.028857427039326
"42",79.3367346938776,0.0144296310526257
"43",80.3571428571429,0.00704051918440618
"44",81.3775510204082,0.00349593433475084
"45",82.3979591836735,0.0018218133190141
"46",83.4183673469388,0.00077302159759632
"47",84.4387755102041,0.000224903982144758
"48",85.4591836734694,0
"49",86.4795918367347,0
"50",87.5,0
