"","variable","Heuchera_hallii_avg"
"1",2,8.31581325956209e-07
"2",3.62755102040816,0.000347823013897272
"3",5.25510204081633,0.00191760512016623
"4",6.88265306122449,0.00385173944423495
"5",8.51020408163265,0.00670407134674475
"6",10.1377551020408,0.00748761439833502
"7",11.765306122449,0.015925216581191
"8",13.3928571428571,0.013766345846801
"9",15.0204081632653,0.0155518496363578
"10",16.6479591836735,0.016388459676515
"11",18.2755102040816,0.017112608264393
"12",19.9030612244898,0.0176250328133462
"13",21.530612244898,0.0267080621671897
"14",23.1581632653061,0.0272057572595878
"15",24.7857142857143,0.0392202154054291
"16",26.4132653061225,0.0478180167262204
"17",28.0408163265306,0.0803093873707868
"18",29.6683673469388,0.0758317289704646
"19",31.2959183673469,0.0913479422320144
"20",32.9234693877551,0.0777252225877134
"21",34.5510204081633,0.0710978302200805
"22",36.1785714285714,0.0592168963435747
"23",37.8061224489796,0.0559243040955154
"24",39.4336734693878,0.0421761535075401
"25",41.0612244897959,0.0394412261641967
"26",42.6887755102041,0.0331985149639363
"27",44.3163265306122,0.0257612024156178
"28",45.9438775510204,0.0214620974507605
"29",47.5714285714286,0.0165066611195401
"30",49.1989795918367,0.0124385718835884
"31",50.8265306122449,0.0087233516805217
"32",52.4540816326531,0.00905269372627327
"33",54.0816326530612,0.00483900828993687
"34",55.7091836734694,0.00417071820708143
"35",57.3367346938776,0.00317235809722781
"36",58.9642857142857,0.00223165329559808
"37",60.5918367346939,0.00190478563438812
"38",62.219387755102,0.00200440543953368
"39",63.8469387755102,0.000764297994222407
"40",65.4744897959184,0.00105172006739035
"41",67.1020408163265,0.000747372677378506
"42",68.7295918367347,0.000293262895047268
"43",70.3571428571429,0.000168333807904245
"44",71.984693877551,0.000290949958946217
"45",73.6122448979592,0.000229520564636468
"46",75.2397959183673,0.000135222342826959
"47",76.8673469387755,0.000151356714021815
"48",78.4948979591837,0
"49",80.1224489795918,0
"50",81.75,0
