"","variable","Heuchera_puberula_avg"
"1",1035,0.000173229382293324
"2",1043.44897959184,0.00406326133790851
"3",1051.89795918367,0.00891478068217947
"4",1060.34693877551,0.0152137461868717
"5",1068.79591836735,0.0551931470905875
"6",1077.24489795918,0.111675572804313
"7",1085.69387755102,0.108106611195271
"8",1094.14285714286,0.0904551118007681
"9",1102.59183673469,0.0705670142071527
"10",1111.04081632653,0.0689154111151975
"11",1119.48979591837,0.0389694425972964
"12",1127.9387755102,0.0447277228933829
"13",1136.38775510204,0.050930406111051
"14",1144.83673469388,0.056474585715439
"15",1153.28571428571,0.03747618648007
"16",1161.73469387755,0.0314372551660812
"17",1170.18367346939,0.0393995614760603
"18",1178.63265306122,0.0368152138456679
"19",1187.08163265306,0.0384118158258201
"20",1195.5306122449,0.0293816543966921
"21",1203.97959183673,0.0176484791263491
"22",1212.42857142857,0.00679926508490292
"23",1220.87755102041,0.00571886684174736
"24",1229.32653061224,0.00381107108357716
"25",1237.77551020408,0.00352448892200544
"26",1246.22448979592,0.00401331362683404
"27",1254.67346938776,0.00371943367154833
"28",1263.12244897959,0.00413728881596536
"29",1271.57142857143,0.00331607031659658
"30",1280.02040816327,0.00339909034672312
"31",1288.4693877551,0.00222671835780383
"32",1296.91836734694,0.00152084741307681
"33",1305.36734693878,0.000825554141646833
"34",1313.81632653061,0.000582250201982532
"35",1322.26530612245,0.000200996721124659
"36",1330.71428571429,0.000205277960084642
"37",1339.16326530612,0.000198989515111466
"38",1347.61224489796,0.000209492002835291
"39",1356.0612244898,0.000141470242123427
"40",1364.51020408163,9.66717327952225e-05
"41",1372.95918367347,6.85311949579159e-05
"42",1381.40816326531,7.6207164650017e-05
"43",1389.85714285714,7.03129639795371e-05
"44",1398.30612244898,5.41222897855109e-05
"45",1406.75510204082,4.26791098229783e-05
"46",1415.20408163265,7.13044166122412e-05
"47",1423.65306122449,1.94764252534002e-05
"48",1432.10204081633,0
"49",1440.55102040816,0
"50",1449,0
