"","variable","Heuchera_cylindrica_avg"
"1",165,0.00972306521666628
"2",225.979591836735,0.0333358603557028
"3",286.959183673469,0.0818692830082995
"4",347.938775510204,0.11257180180451
"5",408.918367346939,0.116138170149493
"6",469.897959183673,0.102151637000625
"7",530.877551020408,0.0927886083379151
"8",591.857142857143,0.0938429299819898
"9",652.836734693878,0.0961671179599106
"10",713.816326530612,0.0754084036958879
"11",774.795918367347,0.0563873589008761
"12",835.775510204082,0.0320375075565026
"13",896.755102040816,0.0188127354577227
"14",957.734693877551,0.0153407479460112
"15",1018.71428571429,0.00874355843089889
"16",1079.69387755102,0.0062351783272713
"17",1140.67346938776,0.00563124727997725
"18",1201.65306122449,0.0053255510077124
"19",1262.63265306122,0.00475649757009275
"20",1323.61224489796,0.00436371303638581
"21",1384.59183673469,0.00417078922040565
"22",1445.57142857143,0.00354107686882227
"23",1506.55102040816,0.00281602548467184
"24",1567.5306122449,0.00248632221772409
"25",1628.51020408163,0.00217411089152918
"26",1689.48979591837,0.00163459357577615
"27",1750.4693877551,0.00112484082664259
"28",1811.44897959184,0.00100274631713035
"29",1872.42857142857,0.000903098373408478
"30",1933.40816326531,0.000990216360666652
"31",1994.38775510204,0.000950447567713434
"32",2055.36734693878,0.000887956344992207
"33",2116.34693877551,0.000788269453616729
"34",2177.32653061224,0.000758124209133698
"35",2238.30612244898,0.000723439234878543
"36",2299.28571428571,0.000755672187325923
"37",2360.26530612245,0.000603678656085063
"38",2421.24489795918,0.000517824072638387
"39",2482.22448979592,0.000377999741715162
"40",2543.20408163265,0.000215490580811116
"41",2604.18367346939,0.000144463185566103
"42",2665.16326530612,0.000197050725390588
"43",2726.14285714286,0.000187251687525764
"44",2787.12244897959,0.000127208128450911
"45",2848.10204081633,0.000116911876115355
"46",2909.08163265306,8.70111182878307e-05
"47",2970.0612244898,4.31049561194405e-05
"48",3031.04081632653,4.91769528333393e-06
"49",3092.02040816327,1.02023444795508e-06
"50",3153,3.52308923056869e-06
