"","variable","Heuchera_hirsutissima"
"1",9,0.1111111111111111111111111111111111111111111111
"2",7,0.1111111111111111111111111111111111111111111111
"3",0,0.1111111111111111111111111111111111111111111111
"4",23,0.1111111111111111111111111111111111111111111111
"5",8,0.1111111111111111111111111111111111111111111111
"6",0,0.1111111111111111111111111111111111111111111111
"7",29,0.1111111111111111111111111111111111111111111111
"8",0,0.1111111111111111111111111111111111111111111111
"9",6,0.1111111111111111111111111111111111111111111111
