"","variable","Heuchera_lakelae"
"1",22.5,0.14285714285
"2",26.25,0.14285714285
"3",26.75,0.14285714285
"4",31.5,0.14285714285
"5",34.75,0.14285714285
"6",24.5,0.14285714285
"7",37,0.14285714285
