"","variable","Heuchera_richardsonii_avg"
"1",0,0.202783390118542
"2",2.04081632653061,0.0254015804316146
"3",4.08163265306122,0.0267485037122479
"4",6.12244897959184,0.0412882873334055
"5",8.16326530612245,0.0444274426909111
"6",10.2040816326531,0.0444701864920576
"7",12.2448979591837,0.0413521447552863
"8",14.2857142857143,0.0505236457356717
"9",16.3265306122449,0.0542480356029289
"10",18.3673469387755,0.0590243311163953
"11",20.4081632653061,0.0228338861400451
"12",22.4489795918367,0.0248615115135749
"13",24.4897959183673,0.0198600453943088
"14",26.530612244898,0.0187559778593639
"15",28.5714285714286,0.016840965997625
"16",30.6122448979592,0.0141984566584814
"17",32.6530612244898,0.0137283336475577
"18",34.6938775510204,0.0099204181287703
"19",36.734693877551,0.0107973593138084
"20",38.7755102040816,0.00895714200018924
"21",40.8163265306122,0.00706167004741651
"22",42.8571428571429,0.006443320275658
"23",44.8979591836735,0.0058571002547334
"24",46.9387755102041,0.00463502104244436
"25",48.9795918367347,0.00842825846715294
"26",51.0204081632653,0.0157964647866375
"27",53.0612244897959,0.0153343788635171
"28",55.1020408163265,0.0138385252946656
"29",57.1428571428571,0.0111625759594734
"30",59.1836734693878,0.00986150861257929
"31",61.2244897959184,0.00820713830924217
"32",63.265306122449,0.00846795397272418
"33",65.3061224489796,0.00719962429703183
"34",67.3469387755102,0.00843784060344519
"35",69.3877551020408,0.00876290867345317
"36",71.4285714285714,0.00751244456675863
"37",73.469387755102,0.00754607104579647
"38",75.5102040816327,0.00654303257817728
"39",77.5510204081633,0.00701843056903384
"40",79.5918367346939,0.00732671948295208
"41",81.6326530612245,0.00744338309745043
"42",83.6734693877551,0.014769115456101
"43",85.7142857142857,0.00756517761853959
"44",87.7551020408163,0.00259622018322254
"45",89.7959183673469,0.00555622561041013
"46",91.8367346938776,0.00944642928560692
"47",93.8775510204082,0.0045833446645036
"48",95.9183673469388,0.00132197958523867
"49",97.9591836734694,0.00623618824267703
"50",100,0.0140193039105713
