"","variable","Heuchera_bracteata_avg"
"1",305,0
"2",307.979591836735,0
"3",310.959183673469,0.000197608211000665
"4",313.938775510204,0.000690778381198425
"5",316.918367346939,0.00131478014620107
"6",319.897959183673,0.00214060478088228
"7",322.877551020408,0.00404665299540365
"8",325.857142857143,0.00722304629814929
"9",328.836734693878,0.012009836354028
"10",331.816326530612,0.0170976098864971
"11",334.795918367347,0.021457239157898
"12",337.775510204082,0.0260162031775992
"13",340.755102040816,0.0293774111537402
"14",343.734693877551,0.0343953419033543
"15",346.714285714286,0.0359787782465089
"16",349.69387755102,0.0394026317394333
"17",352.673469387755,0.0375541410323979
"18",355.65306122449,0.0559841965415515
"19",358.632653061225,0.0717607247048771
"20",361.612244897959,0.0772332172903261
"21",364.591836734694,0.0924463399091956
"22",367.571428571429,0.0854277597606505
"23",370.551020408163,0.0705257751139379
"24",373.530612244898,0.0591861667881167
"25",376.510204081633,0.04590800953602
"26",379.489795918367,0.0245161409672806
"27",382.469387755102,0.0318081949869105
"28",385.448979591837,0.0262456598117452
"29",388.428571428571,0.0206190481547112
"30",391.408163265306,0.0162111803800498
"31",394.387755102041,0.0125379475174239
"32",397.367346938776,0.0103567805201706
"33",400.34693877551,0.0091637322214421
"34",403.326530612245,0.0078916208054976
"35",406.30612244898,0.00565492863568735
"36",409.285714285714,0.00387177188900187
"37",412.265306122449,0.0023781443981942
"38",415.244897959184,0.000748670523959413
"39",418.224489795918,0.000224579086582539
"40",421.204081632653,0.000185155964129412
"41",424.183673469388,8.9589604102409e-05
"42",427.163265306122,3.87762433893593e-05
"43",430.142857142857,3.20170762114051e-05
"44",433.122448979592,1.5876683611062e-05
"45",436.102040816327,1.37869506450654e-05
"46",439.081632653061,9.09739462560241e-06
"47",442.061224489796,5.8250191927806e-06
"48",445.040816326531,4.29554869249635e-06
"49",448.020408163265,1.01397346238453e-06
"50",451,1.31253431333321e-06
