"","variable","Heuchera_parviflora_avg"
"1",0,0.894784666179734
"2",1.18367346938776,0.00290181483880432
"3",2.36734693877551,0.0059747869637097
"4",3.55102040816327,0.0193355995712535
"5",4.73469387755102,0.00801088259952876
"6",5.91836734693878,0.0105758126186017
"7",7.10204081632653,0.00677120771161691
"8",8.28571428571428,0.0079892491928518
"9",9.46938775510204,0.0117659555576721
"10",10.6530612244898,0.0040401806370965
"11",11.8367346938776,0.00300737380569817
"12",13.0204081632653,0.00280783627293333
"13",14.2040816326531,0.00283889296745313
"14",15.3877551020408,0.00264056560006261
"15",16.5714285714286,0.004767857841648
"16",17.7551020408163,0.00248162423728873
"17",18.9387755102041,0.00567787101107595
"18",20.1224489795918,0.000543957486701417
"19",21.3061224489796,0.00041983641047926
"20",22.4897959183673,0.000901201491704916
"21",23.6734693877551,0.000352726078643392
"22",24.8571428571429,0.000248480272012298
"23",26.0408163265306,0.000277244088490512
"24",27.2244897959184,0.000159355032111996
"25",28.4081632653061,0.000294607453401116
"26",29.5918367346939,9.9594005731272e-05
"27",30.7755102040816,7.02558969390477e-05
"28",31.9591836734694,4.59106038084746e-05
"29",33.1428571428571,5.31590417946079e-05
"30",34.3265306122449,2.88836047996054e-05
"31",35.5102040816327,5.20892179443305e-05
"32",36.6938775510204,2.22911016571531e-05
"33",37.8775510204082,8.61984412704393e-06
"34",39.0612244897959,1.37984294437334e-05
"35",40.2448979591837,1.24323350847888e-05
"36",41.4285714285714,2.33799980957172e-05
"37",42.6122448979592,0
"38",43.7959183673469,0
"39",44.9795918367347,0
"40",46.1632653061224,0
"41",47.3469387755102,0
"42",48.530612244898,0
"43",49.7142857142857,0
"44",50.8979591836735,0
"45",52.0816326530612,0
"46",53.265306122449,0
"47",54.4489795918367,0
"48",55.6326530612245,0
"49",56.8163265306122,0
"50",58,0
