"","variable","Tellima_grandiflora_avg"
"1",0,0.0973191776621066
"2",0.973387737663424,0.124354797059303
"3",1.94677547532685,0.110430019376458
"4",2.92016321299027,0.0949080316655209
"5",3.8935509506537,0.0871065822213054
"6",4.86693868831712,0.0772086928512234
"7",5.84032642598055,0.0679116812658745
"8",6.81371416364397,0.0592419057780319
"9",7.7871019013074,0.0520533681926169
"10",8.76048963897082,0.0446250117712509
"11",9.73387737663425,0.0365103855899903
"12",10.7072651142977,0.0292314517389534
"13",11.6806528519611,0.0234899301483442
"14",12.6540405896245,0.0176631652613988
"15",13.6274283272879,0.0138134149062505
"16",14.6008160649514,0.0113682600668553
"17",15.5742038026148,0.00937741520401956
"18",16.5475915402782,0.00786136331112576
"19",17.5209792779416,0.00663025368907795
"20",18.4943670156051,0.00561578522832149
"21",19.4677547532685,0.00505802385144244
"22",20.4411424909319,0.00396579716489115
"23",21.4145302285953,0.00325553148392313
"24",22.3879179662588,0.00257295791666469
"25",23.3613057039222,0.00212337560987109
"26",24.3346934415856,0.00160942418791175
"27",25.308081179249,0.00133263237859168
"28",26.2814689169125,0.000967380453470243
"29",27.2548566545759,0.000739462525567995
"30",28.2282443922393,0.000524188765101852
"31",29.2016321299027,0.000443776295177086
"32",30.1750198675662,0.000264299068353028
"33",31.1484076052296,0.00018027186752118
"34",32.121795342893,0.000135139053078838
"35",33.0951830805564,8.17772509360829e-05
"36",34.0685708182199,2.52691394687215e-05
"37",35.0419585558833,0
"38",36.0153462935467,0
"39",36.9887340312101,0
"40",37.9621217688736,0
"41",38.935509506537,0
"42",39.9088972442004,0
"43",40.8822849818638,0
"44",41.8556727195272,0
"45",42.8290604571907,0
"46",43.8024481948541,0
"47",44.7758359325175,0
"48",45.7492236701809,0
"49",46.7226114078444,0
"50",47.6959991455078,0
