"","variable","Mitella_furusei_avg"
"1",0,0.971716575154878
"2",1.22448979591837,0.000313082668638605
"3",2.44897959183673,0.00374164486833356
"4",3.6734693877551,0.00392754366111764
"5",4.89795918367347,0.00215677583250649
"6",6.12244897959184,0.00139853683810114
"7",7.3469387755102,0.00194557728428794
"8",8.57142857142857,0.0025480300063383
"9",9.79591836734694,0.000912672679990472
"10",11.0204081632653,0.00399500922453706
"11",12.2448979591837,0.00204153001054299
"12",13.469387755102,0.00218677671498349
"13",14.6938775510204,0.000676101263987235
"14",15.9183673469388,0.000615743422308453
"15",17.1428571428571,0.000295399005990655
"16",18.3673469387755,0.000126220184656023
"17",19.5918367346939,9.98238102296358e-05
"18",20.8163265306122,3.36256843779889e-05
"19",22.0408163265306,9.07655279063972e-05
"20",23.265306122449,0.000415695509705844
"21",24.4897959183673,0.00030484617098069
"22",25.7142857142857,8.3345370617985e-05
"23",26.9387755102041,0.000132210751688697
"24",28.1632653061225,5.33972098232252e-05
"25",29.3877551020408,7.12369519501325e-05
"26",30.6122448979592,2.08951377351904e-05
"27",31.8367346938776,3.93153695628785e-06
"28",33.0612244897959,3.86524676960792e-06
"29",34.2857142857143,5.40246475879652e-06
"30",35.5102040816327,3.64480611920677e-05
"31",36.734693877551,1.08170220217574e-05
"32",37.9591836734694,1.25681514873835e-05
"33",39.1836734693878,1.72274158190084e-05
"34",40.4081632653061,6.67915478110397e-06
"35",41.6326530612245,0
"36",42.8571428571429,0
"37",44.0816326530612,0
"38",45.3061224489796,0
"39",46.530612244898,0
"40",47.7551020408163,0
"41",48.9795918367347,0
"42",50.2040816326531,0
"43",51.4285714285714,0
"44",52.6530612244898,0
"45",53.8775510204082,0
"46",55.1020408163265,0
"47",56.3265306122449,0
"48",57.5510204081633,0
"49",58.7755102040816,0
"50",60,0
