"","variable","Heuchera_wootonii_avg"
"1",275,0.00115166917434301
"2",277.326530612245,0.00221221472218555
"3",279.65306122449,0.00180849860088027
"4",281.979591836735,0.00256439059072122
"5",284.30612244898,0.00462431219629066
"6",286.632653061225,0.00537440895975124
"7",288.959183673469,0.0164694164985967
"8",291.285714285714,0.0121779223247901
"9",293.612244897959,0.0188980817905447
"10",295.938775510204,0.030508380008203
"11",298.265306122449,0.0279174224351268
"12",300.591836734694,0.0254682081873076
"13",302.918367346939,0.0515177814043374
"14",305.244897959184,0.0360994854077744
"15",307.571428571429,0.0500831567000976
"16",309.897959183673,0.0657280678882884
"17",312.224489795918,0.0480110960167102
"18",314.551020408163,0.0571220471805247
"19",316.877551020408,0.0667539170327586
"20",319.204081632653,0.0405499888735626
"21",321.530612244898,0.0327073044079911
"22",323.857142857143,0.0582902079431185
"23",326.183673469388,0.0359559293675906
"24",328.510204081633,0.0293452045370609
"25",330.836734693878,0.0333660646748025
"26",333.163265306122,0.0245720647199786
"27",335.489795918367,0.0232929981924666
"28",337.816326530612,0.0217196729885062
"29",340.142857142857,0.0217350622925451
"30",342.469387755102,0.0170693642804589
"31",344.795918367347,0.0144668617948913
"32",347.122448979592,0.0220772609965079
"33",349.448979591837,0.0120311622045777
"34",351.775510204082,0.0121263319617458
"35",354.102040816327,0.0168349512737212
"36",356.428571428571,0.00933448537291958
"37",358.755102040816,0.00631279348737416
"38",361.081632653061,0.00775118265609289
"39",363.408163265306,0.00527058851909015
"40",365.734693877551,0.00336067911811764
"41",368.061224489796,0.00496931690328355
"42",370.387755102041,0.00309178549735833
"43",372.714285714286,0.00226909032109632
"44",375.040816326531,0.00352516535279759
"45",377.367346938776,0.00217769763429692
"46",379.69387755102,0.00210928933471024
"47",382.020408163265,0.00304017819809505
"48",384.34693877551,0.00223258950887842
"49",386.673469387755,0.00129769819334098
"50",389,0.00262655227379054
