"","variable","Heuchera_alba_avg"
"1",0,0.00373867698009947
"2",0.289116295016541,0.0158574913454997
"3",0.578232590033082,0.0285278642639426
"4",0.867348885049622,0.0399725498210268
"5",1.15646518006616,0.045593084656473
"6",1.4455814750827,0.0500822259549941
"7",1.73469777009924,0.0502164545857497
"8",2.02381406511579,0.0499478813884532
"9",2.31293036013233,0.0503471931569582
"10",2.60204665514887,0.0508771965808307
"11",2.89116295016541,0.0490761657220382
"12",3.18027924518195,0.0472053868358
"13",3.46939554019849,0.047472580815973
"14",3.75851183521503,0.0428020609274702
"15",4.04762813023157,0.0439004366470908
"16",4.33674442524811,0.0399008322469421
"17",4.62586072026465,0.0352903066095983
"18",4.91497701528119,0.0321784112180137
"19",5.20409331029774,0.031392357965189
"20",5.49320960531428,0.0286799687382536
"21",5.78232590033082,0.0275339507045799
"22",6.07144219534736,0.0222521073483931
"23",6.3605584903639,0.0208187968905158
"24",6.64967478538044,0.0191902118594807
"25",6.93879108039698,0.0181406312031592
"26",7.22790737541352,0.0164953845925717
"27",7.51702367043006,0.014319574331428
"28",7.8061399654466,0.0127212815402185
"29",8.09525626046314,0.0106868513865005
"30",8.38437255547968,0.00895568548959603
"31",8.67348885049623,0.00893396597977035
"32",8.96260514551277,0.00804765728009577
"33",9.25172144052931,0.005722567280675
"34",9.54083773554585,0.00448346734725045
"35",9.82995403056239,0.00404944706430049
"36",10.1190703255789,0.00300886904463611
"37",10.4081866205955,0.00270170826743681
"38",10.697302915612,0.00283208998128776
"39",10.9864192106286,0.00162348980633564
"40",11.2755355056451,0.00103414267911097
"41",11.5646518006616,0.000902165165807458
"42",11.8537680956782,0.000565114694969148
"43",12.1428843906947,0.000688674338536839
"44",12.4320006857113,0.000344951206631714
"45",12.7211169807278,0.000270277578881679
"46",13.0102332757443,0.000237130779056768
"47",13.2993495707609,0.000151103671438797
"48",13.5884658657774,0.000114466738403841
"49",13.877582160794,0.000115109288534564
"50",14.1666984558105,0
