"","variable","Heuchera_merriamii_avg"
"1",177,6.64321652217501e-07
"2",181.040816326531,3.435458256408e-06
"3",185.081632653061,1.76757023288073e-06
"4",189.122448979592,5.79098131555032e-06
"5",193.163265306122,1.16321117907846e-05
"6",197.204081632653,3.13348534591093e-05
"7",201.244897959184,3.88266280814252e-05
"8",205.285714285714,7.8194766437839e-05
"9",209.326530612245,0.000249046423949895
"10",213.367346938776,0.000732729871616799
"11",217.408163265306,0.0018182031761443
"12",221.448979591837,0.00164054541819652
"13",225.489795918367,0.00110732333333232
"14",229.530612244898,0.00115868698959089
"15",233.571428571429,0.0028725857855052
"16",237.612244897959,0.00280208165691867
"17",241.65306122449,0.00279776326464212
"18",245.69387755102,0.00345640956594639
"19",249.734693877551,0.0049638964140399
"20",253.775510204082,0.00679241842883157
"21",257.816326530612,0.014817990949481
"22",261.857142857143,0.0190319273482625
"23",265.897959183673,0.0262866422029751
"24",269.938775510204,0.0434392260587153
"25",273.979591836735,0.083511083983439
"26",278.020408163265,0.0851196288094025
"27",282.061224489796,0.0895180124189045
"28",286.102040816327,0.0838284449245508
"29",290.142857142857,0.0798173822333637
"30",294.183673469388,0.0725591661057117
"31",298.224489795918,0.0590018367393074
"32",302.265306122449,0.0604973267569374
"33",306.30612244898,0.050758062115267
"34",310.34693877551,0.0366374637423506
"35",314.387755102041,0.0304417380123348
"36",318.428571428571,0.022668884031971
"37",322.469387755102,0.0199734950362522
"38",326.510204081633,0.0154994582152176
"39",330.551020408163,0.01336368471016
"40",334.591836734694,0.0117155085090629
"41",338.632653061224,0.010139512330061
"42",342.673469387755,0.010220040669095
"43",346.714285714286,0.00884307299316758
"44",350.755102040816,0.0113245864515553
"45",354.795918367347,0.0055800076965237
"46",358.836734693878,0.00256244603011808
"47",362.877551020408,0.00175162273800997
"48",366.918367346939,0.000302244803002467
"49",370.959183673469,0.000181768633325395
"50",375,4.43977315335893e-05
