"","variable","Heuchera_bracteata_avg"
"1",0,0.0796915446214704
"2",2.04081632653061,0.00336909593867789
"3",4.08163265306122,0.00393946532319133
"4",6.12244897959184,0.00252461926480449
"5",8.16326530612245,0.00311499629334367
"6",10.2040816326531,0.00379841643178641
"7",12.2448979591837,0.00411940328362743
"8",14.2857142857143,0.00526907192868256
"9",16.3265306122449,0.0146320503940522
"10",18.3673469387755,0.0291826530117698
"11",20.4081632653061,0.0201187558847146
"12",22.4489795918367,0.0119637099962239
"13",24.4897959183673,0.015904623855051
"14",26.530612244898,0.0192328877178728
"15",28.5714285714286,0.069566552528966
"16",30.6122448979592,0.00177017662579951
"17",32.6530612244898,0.00296405319416386
"18",34.6938775510204,0.00362031817134585
"19",36.734693877551,0.00657340582614331
"20",38.7755102040816,0.00892420049959588
"21",40.8163265306122,0.0093219472155085
"22",42.8571428571429,0.0105916819442565
"23",44.8979591836735,0.0082810308766297
"24",46.9387755102041,0.0163543666897896
"25",48.9795918367347,0.0240823063155127
"26",51.0204081632653,0.0462002108633835
"27",53.0612244897959,0.0129684258135466
"28",55.1020408163265,0.01006995379074
"29",57.1428571428571,0.0136944275819357
"30",59.1836734693878,0.00473387094632372
"31",61.2244897959184,0.00470777528763766
"32",63.265306122449,0.0333927633153295
"33",65.3061224489796,0.00278184983986195
"34",67.3469387755102,0.0123823422498457
"35",69.3877551020408,0.0155477999267748
"36",71.4285714285714,0.0591609894658974
"37",73.469387755102,0.00304565427425999
"38",75.5102040816327,0.00160019800068528
"39",77.5510204081633,0.00246338774920429
"40",79.5918367346939,0.000605451052076331
"41",81.6326530612245,0.00223297290786106
"42",83.6734693877551,0.00510069363833044
"43",85.7142857142857,0.020224340444681
"44",87.7551020408163,0.0450562265353568
"45",89.7959183673469,0.00632355855544349
"46",91.8367346938776,0.00585502784179829
"47",93.8775510204082,0.00470025711593207
"48",95.9183673469388,0.00328943927762366
"49",97.9591836734694,0.00653522394797616
"50",100,0.298415825744515
