"","variable","Heuchera_novomexicana_avg"
"1",1182,6.56365962953649e-05
"2",1228.24489795918,0.000303235191947191
"3",1274.48979591837,0.000429912319733029
"4",1320.73469387755,0.000982704823966351
"5",1366.97959183673,0.00146628788419721
"6",1413.22448979592,0.00250454921631958
"7",1459.4693877551,0.0038780834559331
"8",1505.71428571429,0.00475180753373972
"9",1551.95918367347,0.00364409324633518
"10",1598.20408163265,0.00614855026800457
"11",1644.44897959184,0.00751291723917117
"12",1690.69387755102,0.00895558504641513
"13",1736.9387755102,0.00622519654074269
"14",1783.18367346939,0.0142607099219838
"15",1829.42857142857,0.0207415476044875
"16",1875.67346938776,0.025754357061805
"17",1921.91836734694,0.0162599939224362
"18",1968.16326530612,0.0310577891358744
"19",2014.40816326531,0.0386111362226851
"20",2060.65306122449,0.0462622117761174
"21",2106.89795918367,0.0341112227919878
"22",2153.14285714286,0.0578576288066312
"23",2199.38775510204,0.064515118297886
"24",2245.63265306122,0.0719475478643903
"25",2291.87755102041,0.0479101033133634
"26",2338.12244897959,0.0789331905250758
"27",2384.36734693878,0.0879553625089026
"28",2430.61224489796,0.0751420296635782
"29",2476.85714285714,0.0580121543690873
"30",2523.10204081633,0.0302674769328707
"31",2569.34693877551,0.0471326576722559
"32",2615.59183673469,0.0319699356374239
"33",2661.83673469388,0.0251457035329146
"34",2708.08163265306,0.0125859285582987
"35",2754.32653061224,0.0149875540874596
"36",2800.57142857143,0.00797859146590965
"37",2846.81632653061,0.00528492926264156
"38",2893.0612244898,0.00239396256871454
"39",2939.30612244898,0.00248822619130594
"40",2985.55102040816,0.00165539526435822
"41",3031.79591836735,0.000628737536999084
"42",3078.04081632653,0.00037951803742777
"43",3124.28571428571,0.000410130506098911
"44",3170.5306122449,0.000375246036888278
"45",3216.77551020408,5.83094118106928e-05
"46",3263.02040816327,3.04374912242216e-05
"47",3309.26530612245,8.11763887611206e-06
"48",3355.51020408163,1.76146317848659e-05
"49",3401.75510204082,8.64385644510343e-07
"50",3448,0
