"","variable","Heuchera_parishii_avg"
"1",3,3.91119353653673e-07
"2",4.26020408163265,6.84459845296596e-06
"3",5.52040816326531,4.05816839052146e-05
"4",6.78061224489796,0.000131336915603998
"5",8.04081632653061,0.000418092549646504
"6",9.30102040816326,0.00165163502095817
"7",10.5612244897959,0.00361197302955026
"8",11.8214285714286,0.00546700193295575
"9",13.0816326530612,0.00755055979439572
"10",14.3418367346939,0.0133900070445813
"11",15.6020408163265,0.0219140709536947
"12",16.8622448979592,0.0209548350472954
"13",18.1224489795918,0.025468729792198
"14",19.3826530612245,0.0429984081522594
"15",20.6428571428571,0.0462307388999808
"16",21.9030612244898,0.0618043530573659
"17",23.1632653061224,0.0513855104322839
"18",24.4234693877551,0.0733150427225875
"19",25.6836734693878,0.051523862920076
"20",26.9438775510204,0.0548632412637144
"21",28.2040816326531,0.0799130903788954
"22",29.4642857142857,0.0622721748606005
"23",30.7244897959184,0.0548506964587116
"24",31.984693877551,0.0585636678862309
"25",33.2448979591837,0.052468557394771
"26",34.5051020408163,0.0536324100649078
"27",35.765306122449,0.0337599803706299
"28",37.0255102040816,0.0411384666320386
"29",38.2857142857143,0.0213870615291437
"30",39.5459183673469,0.0167794776837893
"31",40.8061224489796,0.00753880957734594
"32",42.0663265306122,0.00333618576792698
"33",43.3265306122449,0.00674923221000429
"34",44.5867346938775,0.00527385232367139
"35",45.8469387755102,0.0107136191946498
"36",47.1071428571429,0.00140852890651787
"37",48.3673469387755,0.0028866624036686
"38",49.6275510204082,0.000464530795806108
"39",50.8877551020408,0.00207337333564443
"40",52.1479591836735,0.00106361749428586
"41",53.4081632653061,0
"42",54.6683673469388,0
"43",55.9285714285714,0
"44",57.1887755102041,0
"45",58.4489795918367,0
"46",59.7091836734694,0
"47",60.969387755102,0
"48",62.2295918367347,0
"49",63.4897959183673,0
"50",64.75,0.00099878779990028
