"","variable","diplomenziesii_avg"
"1",11,6.47331754773602e-05
"2",14.2040816326531,0.00169469245325709
"3",17.4081632653061,0.0151256724492417
"4",20.6122448979592,0.0122112712454683
"5",23.8163265306122,0.00905114950756696
"6",27.0204081632653,0.0148477325226669
"7",30.2244897959184,0.029089521704965
"8",33.4285714285714,0.0587365736285722
"9",36.6326530612245,0.0548800080110874
"10",39.8367346938775,0.0651238461046163
"11",43.0408163265306,0.0712929720103577
"12",46.2448979591837,0.05947068001724
"13",49.4489795918367,0.074382487508289
"14",52.6530612244898,0.0544946891567209
"15",55.8571428571429,0.0509069105822401
"16",59.0612244897959,0.0508086045297352
"17",62.265306122449,0.0435675826785857
"18",65.469387755102,0.0465470700658772
"19",68.6734693877551,0.0306925926588077
"20",71.8775510204082,0.0312864775201221
"21",75.0816326530612,0.0291195392025358
"22",78.2857142857143,0.0275054635646313
"23",81.4897959183673,0.0293069499071315
"24",84.6938775510204,0.0185543555844654
"25",87.8979591836735,0.0152380818407944
"26",91.1020408163265,0.014434079628628
"27",94.3061224489796,0.0134728801258571
"28",97.5102040816327,0.0153131871942054
"29",100.714285714286,0.00973472051059392
"30",103.918367346939,0.00952338823885346
"31",107.122448979592,0.00840750405334659
"32",110.326530612245,0.00672623081924341
"33",113.530612244898,0.00686807554263937
"34",116.734693877551,0.00395516823266497
"35",119.938775510204,0.00405607792584496
"36",123.142857142857,0.0032527142228666
"37",126.34693877551,0.00276871138745778
"38",129.551020408163,0.00262773180036099
"39",132.755102040816,0.00135991383334809
"40",135.959183673469,0.00117919695785339
"41",139.163265306122,0.00080023424953899
"42",142.367346938776,0.000471530356241079
"43",145.571428571429,0.000335590622755317
"44",148.775510204082,0.000270695390094455
"45",151.979591836735,0.000187840141388426
"46",155.183673469388,0.000113888899026079
"47",158.387755102041,6.69003351694501e-05
"48",161.591836734694,6.42699954395158e-05
"49",164.795918367347,9.81190612969813e-06
"50",168,0
