"","variable","Heuchera_versicolor_avg"
"1",3,2.58060006909019e-05
"2",5.20408163265306,0.000128359177195634
"3",7.40816326530612,0.000636118127734493
"4",9.61224489795918,0.00183269879155714
"5",11.8163265306122,0.00386978786806904
"6",14.0204081632653,0.012151824995686
"7",16.2244897959184,0.0136997432480533
"8",18.4285714285714,0.015921166430806
"9",20.6326530612245,0.016220342432587
"10",22.8367346938775,0.020480844284564
"11",25.0408163265306,0.031503849439359
"12",27.2448979591837,0.0248752720548659
"13",29.4489795918367,0.0341041167130414
"14",31.6530612244898,0.0382527873160279
"15",33.8571428571429,0.0422939958952451
"16",36.0612244897959,0.068302246072787
"17",38.265306122449,0.0502801028891684
"18",40.469387755102,0.0507579249831612
"19",42.6734693877551,0.0479994681581099
"20",44.8775510204082,0.0493670115373912
"21",47.0816326530612,0.0768080570949442
"22",49.2857142857143,0.0521409884607145
"23",51.4897959183673,0.0489484001126582
"24",53.6938775510204,0.0420972903919748
"25",55.8979591836735,0.0422486824284121
"26",58.1020408163265,0.0514140111270714
"27",60.3061224489796,0.0307871755337171
"28",62.5102040816327,0.0293750328054693
"29",64.7142857142857,0.0317428626480005
"30",66.9183673469388,0.0334776087710732
"31",69.1224489795918,0.0146314093178515
"32",71.3265306122449,0.00816539439361512
"33",73.530612244898,0.00512821887874067
"34",75.734693877551,0.00341677119110616
"35",77.9387755102041,0.0023246860206515
"36",80.1428571428571,0.0011465212408651
"37",82.3469387755102,0.000696541741558594
"38",84.5510204081633,0.000839102828537063
"39",86.7551020408163,0.000461683595875466
"40",88.9591836734694,0.000499197323800807
"41",91.1632653061224,0.000307552903209573
"42",93.3673469387755,0.000158362275155629
"43",95.5714285714286,0.000118217493884698
"44",97.7755102040816,0.000124166185561299
"45",99.9795918367347,9.94370931129995e-05
"46",102.183673469388,4.66746616307433e-05
"47",104.387755102041,3.98762277824086e-05
"48",106.591836734694,2.60703182070549e-05
"49",108.795918367347,1.94709183574624e-05
"50",111,7.06960036034048e-06
