"","variable","Heuchera_longipetala_avg"
"1",0,0.258523834416567
"2",1.36734693877551,0.0136724680882985
"3",2.73469387755102,0.0173945677053119
"4",4.10204081632653,0.0156467805621573
"5",5.46938775510204,0.0309793810797971
"6",6.83673469387755,0.0149519258704147
"7",8.20408163265306,0.0156906877057487
"8",9.57142857142857,0.0374555029688289
"9",10.9387755102041,0.0203317284323633
"10",12.3061224489796,0.0181606414591154
"11",13.6734693877551,0.0465998449648009
"12",15.0408163265306,0.0433627522843229
"13",16.4081632653061,0.129497013451782
"14",17.7755102040816,0.0538612208360338
"15",19.1428571428571,0.0436527228346838
"16",20.5102040816327,0.141761869868629
"17",21.8775510204082,0.0100024698922166
"18",23.2448979591837,0.00948341298056888
"19",24.6122448979592,0.0190828941273398
"20",25.9795918367347,0.00812316566473363
"21",27.3469387755102,0.0250012635740777
"22",28.7142857142857,0.0028640236954323
"23",30.0816326530612,0.00168945058228851
"24",31.4489795918367,0.00261976254869152
"25",32.8163265306122,0.00106955076747016
"26",34.1836734693878,0.00117588076541175
"27",35.5510204081633,0.00223747461050183
"28",36.9183673469388,0.00102382243918351
"29",38.2857142857143,0.00162190674570869
"30",39.6530612244898,0.00237031932007388
"31",41.0204081632653,0.00103801438973396
"32",42.3877551020408,0.00198176554237851
"33",43.7551020408163,0.0007449537981536
"34",45.1224489795918,0.00114690980467437
"35",46.4897959183673,0.00145981257744498
"36",47.8571428571429,0.000708454721931263
"37",49.2244897959184,0.00095039862370839
"38",50.5918367346939,0.000936384404555248
"39",51.9591836734694,0.00018570822831903
"40",53.3265306122449,0.000902925172656634
"41",54.6938775510204,3.63324938908523e-05
"42",56.0612244897959,0
"43",57.4285714285714,0
"44",58.7959183673469,0
"45",60.1632653061224,0
"46",61.530612244898,0
"47",62.8979591836735,0
"48",64.265306122449,0
"49",65.6326530612245,0
"50",67,0
