"","variable","Heuchera_glomerulata_avg"
"1",1,0
"2",2.09183673469388,7.49144933944585e-05
"3",3.18367346938776,0.000210089410405258
"4",4.27551020408163,0.000597868465430105
"5",5.36734693877551,0.00140001817587822
"6",6.45918367346939,0.0041559201692025
"7",7.55102040816327,0.00607002536932428
"8",8.64285714285714,0.0112421088812878
"9",9.73469387755102,0.0324068391326303
"10",10.8265306122449,0.0235309182242979
"11",11.9183673469388,0.026919069927006
"12",13.0102040816327,0.0580022568410756
"13",14.1020408163265,0.047914473734892
"14",15.1938775510204,0.0491409052808058
"15",16.2857142857143,0.0703866865107109
"16",17.3775510204082,0.0649595180738977
"17",18.469387755102,0.0865534874588157
"18",19.5612244897959,0.0673491899850539
"19",20.6530612244898,0.0681567869645296
"20",21.7448979591837,0.0771569513486533
"21",22.8367346938776,0.0558183112947313
"22",23.9285714285714,0.0486730580213943
"23",25.0204081632653,0.0498902247713002
"24",26.1122448979592,0.0287326059760008
"25",27.2040816326531,0.0366600807207832
"26",28.2959183673469,0.0170714521310149
"27",29.3877551020408,0.0149929265575341
"28",30.4795918367347,0.0136698544516152
"29",31.5714285714286,0.00814883383189813
"30",32.6632653061224,0.00654128041622256
"31",33.7551020408163,0.00609436726638074
"32",34.8469387755102,0.00494747428018212
"33",35.9387755102041,0.0030980842528669
"34",37.030612244898,0.00323388379123237
"35",38.1224489795918,0.00109007364816512
"36",39.2142857142857,0.00123686600485777
"37",40.3061224489796,0.000778056428311401
"38",41.3979591836735,0.000649324523254058
"39",42.4897959183673,0.000604031385371249
"40",43.5816326530612,0.000313521072839646
"41",44.6734693877551,0.00043310854059218
"42",45.765306122449,0.000174102091852592
"43",46.8571428571429,0.000209113733310889
"44",47.9489795918367,0.00010167788646951
"45",49.0408163265306,8.91250701922424e-05
"46",50.1326530612245,0.000321164679416112
"47",51.2244897959184,7.23859607655272e-05
"48",52.3163265306122,0
"49",53.4081632653061,0.000126982764153553
"50",54.5,0
