"","variable","Heuchera_sanguinea_avg"
"1",52.75,0
"2",53.5408163265306,0
"3",54.3316326530612,0
"4",55.1224489795918,0.000121926885133636
"5",55.9132653061224,9.61352853355132e-05
"6",56.7040816326531,0.000669708187606538
"7",57.4948979591837,0.0020159246808338
"8",58.2857142857143,0.00486853452513733
"9",59.0765306122449,0.00401449522681691
"10",59.8673469387755,0.0200321446466126
"11",60.6581632653061,0.0339855896640066
"12",61.4489795918367,0.0490334450552272
"13",62.2397959183673,0.0543158362643854
"14",63.030612244898,0.0269333227962329
"15",63.8214285714286,0.0604578739415703
"16",64.6122448979592,0.0837794296500211
"17",65.4030612244898,0.0732312700988241
"18",66.1938775510204,0.0602779772097586
"19",66.984693877551,0.0262926722125499
"20",67.7755102040816,0.0700982111744397
"21",68.5663265306122,0.071627881818133
"22",69.3571428571429,0.0776992456891842
"23",70.1479591836735,0.0562970935541819
"24",70.9387755102041,0.0229735963898569
"25",71.7295918367347,0.048734660883476
"26",72.5204081632653,0.034288912857327
"27",73.3112244897959,0.023280352304553
"28",74.1020408163265,0.0091590525585486
"29",74.8928571428571,0.0208664445955599
"30",75.6836734693878,0.0147847762775486
"31",76.4744897959184,0.0112847141784136
"32",77.265306122449,0.00830511036539893
"33",78.0561224489796,0.00337702241375852
"34",78.8469387755102,0.00766497877662608
"35",79.6377551020408,0.00580140272762338
"36",80.4285714285714,0.0039503830911772
"37",81.219387755102,0.00257795697010573
"38",82.0102040816327,0.00106599871314413
"39",82.8010204081633,0.00248190528931154
"40",83.5918367346939,0.00183785185187102
"41",84.3826530612245,0.00136010738689589
"42",85.1734693877551,0.000125083707757393
"43",85.9642857142857,0.00010337166030279
"44",86.7551020408163,0.000102871412312504
"45",87.5459183673469,1.81809983676053e-05
"46",88.3367346938776,4.35357854145486e-06
"47",89.1275510204082,2.19244553123198e-06
"48",89.9183673469388,0
"49",90.7091836734694,0
"50",91.5,0
