"","variable","Heuchera_maxima_avg"
"1",0,0.0525876980031348
"2",0.163265306122449,0
"3",0.326530612244898,0
"4",0.489795918367347,0
"5",0.653061224489796,0
"6",0.816326530612245,0
"7",0.979591836734694,0.869217973460225
"8",1.14285714285714,0
"9",1.30612244897959,0
"10",1.46938775510204,0
"11",1.63265306122449,0
"12",1.79591836734694,0
"13",1.95918367346939,0.0775010014326103
"14",2.12244897959184,0
"15",2.28571428571429,0
"16",2.44897959183673,0
"17",2.61224489795918,0
"18",2.77551020408163,0
"19",2.93877551020408,0.000687997268751693
"20",3.10204081632653,0
"21",3.26530612244898,0
"22",3.42857142857143,0
"23",3.59183673469388,0
"24",3.75510204081633,0
"25",3.91836734693878,4.93466978844076e-06
"26",4.08163265306122,0
"27",4.24489795918367,0
"28",4.40816326530612,0
"29",4.57142857142857,0
"30",4.73469387755102,0
"31",4.89795918367347,0
"32",5.06122448979592,2.27598417323651e-07
"33",5.22448979591837,0
"34",5.38775510204082,0
"35",5.55102040816327,0
"36",5.71428571428571,0
"37",5.87755102040816,0
"38",6.04081632653061,9.32087097510477e-08
"39",6.20408163265306,0
"40",6.36734693877551,0
"41",6.53061224489796,0
"42",6.69387755102041,0
"43",6.85714285714286,0
"44",7.02040816326531,7.85841350403158e-09
"45",7.18367346938775,0
"46",7.3469387755102,0
"47",7.51020408163265,0
"48",7.6734693877551,0
"49",7.83673469387755,0
"50",8,6.64999495854112e-08
