"","variable","Heuchera_glomerulata_avg"
"1",731,1.03029134103434e-05
"2",785.734693877551,0.000247937523623473
"3",840.469387755102,0.000475909202125252
"4",895.204081632653,0.00149242005133891
"5",949.938775510204,0.0031380665024947
"6",1004.67346938776,0.00408227896085628
"7",1059.40816326531,0.011135790074561
"8",1114.14285714286,0.018170065629713
"9",1168.87755102041,0.0243566127030632
"10",1223.61224489796,0.0298137612741154
"11",1278.34693877551,0.0341358730977629
"12",1333.08163265306,0.0408065135747598
"13",1387.81632653061,0.0449043681633698
"14",1442.55102040816,0.0484437089047848
"15",1497.28571428571,0.0528967713610234
"16",1552.02040816327,0.0388525918555418
"17",1606.75510204082,0.0541826349942997
"18",1661.48979591837,0.0563615822758326
"19",1716.22448979592,0.060929798457749
"20",1770.95918367347,0.0609858891443108
"21",1825.69387755102,0.0581182572973624
"22",1880.42857142857,0.0485660189297189
"23",1935.16326530612,0.0391027445873547
"24",1989.89795918367,0.0345539448778224
"25",2044.63265306122,0.0283921863708644
"26",2099.36734693878,0.0194729015271823
"27",2154.10204081633,0.0246784151849814
"28",2208.83673469388,0.0219313575366936
"29",2263.57142857143,0.0164661009961835
"30",2318.30612244898,0.0170918781129879
"31",2373.04081632653,0.016696852093218
"32",2427.77551020408,0.0150658911686912
"33",2482.51020408163,0.0132320113784826
"34",2537.24489795918,0.0114229325753986
"35",2591.97959183673,0.00734095376483047
"36",2646.71428571429,0.0095168131959038
"37",2701.44897959184,0.00775884941928474
"38",2756.18367346939,0.00747763818850102
"39",2810.91836734694,0.00538092713249545
"40",2865.65306122449,0.00341034493142641
"41",2920.38775510204,0.00290240749542343
"42",2975.12244897959,0.00156202810498033
"43",3029.85714285714,0.00174521903952295
"44",3084.59183673469,0.000946272981344732
"45",3139.32653061224,0.000637514333498119
"46",3194.0612244898,0.000819696701508061
"47",3248.79591836735,0.000267044721113315
"48",3303.5306122449,1.99206884891132e-05
"49",3358.26530612245,0
"50",3413,0
