"","variable","Heuchera_hirsutissima"
"1",61.5,0.1111111111111111111111111111111111111111111111
"2",60.75,0.1111111111111111111111111111111111111111111111
"3",59.75,0.1111111111111111111111111111111111111111111111
"4",58.75,0.1111111111111111111111111111111111111111111111
"5",56.5,0.1111111111111111111111111111111111111111111111
"6",61.75,0.1111111111111111111111111111111111111111111111
"7",65,0.1111111111111111111111111111111111111111111111
"8",72.75,0.1111111111111111111111111111111111111111111111
"9",72,0.1111111111111111111111111111111111111111111111
