"","variable","Telesonix_jamesii_avg"
"1",0,0.000576612969935489
"2",0.682158411765586,0.00359761772804674
"3",1.36431682353117,0.00969002816916967
"4",2.04647523529676,0.0188707035368164
"5",2.72863364706234,0.0301218522658864
"6",3.41079205882793,0.0437752523501034
"7",4.09295047059351,0.0612140741646291
"8",4.7751088823591,0.07909945596713
"9",5.45726729412469,0.088479906256898
"10",6.13942570589027,0.0850881100986693
"11",6.82158411765586,0.0806144356346463
"12",7.50374252942144,0.0745837559558841
"13",8.18590094118703,0.0668710958139432
"14",8.86805935295261,0.0593066191429561
"15",9.5502177647182,0.0563884441513699
"16",10.2323761764838,0.0477029149670722
"17",10.9145345882494,0.0391968903555026
"18",11.596693000015,0.0321759706639416
"19",12.2788514117805,0.0260247622044921
"20",12.9610098235461,0.0213295168538238
"21",13.6431682353117,0.0169776597230111
"22",14.3253266470773,0.0134512252779519
"23",15.0074850588429,0.0105880296108533
"24",15.6896434706085,0.00860129123799841
"25",16.3718018823741,0.00679496905054147
"26",17.0539602941396,0.0046855373895584
"27",17.7361187059052,0.00374724534359733
"28",18.4182771176708,0.00268231913069019
"29",19.1004355294364,0.00217051897354163
"30",19.782593941202,0.00152885874835668
"31",20.4647523529676,0.00130298988807381
"32",21.1469107647332,0.000934184483444327
"33",21.8290691764987,0.000590798713414509
"34",22.5112275882643,0.000345087142539357
"35",23.1933860000299,0.000312107693913756
"36",23.8755444117955,0.000165036731839843
"37",24.5577028235611,0.000122641286701118
"38",25.2398612353267,0.000122030894768733
"39",25.9220196470923,5.22948358168339e-05
"40",26.6041780588578,2.03158919726885e-05
"41",27.2863364706234,4.00763048810696e-05
"42",27.968494882389,1.396105822604e-05
"43",28.6506532941546,3.04716654594053e-05
"44",29.3328117059202,1.23296719316665e-05
"45",30.0149701176858,0
"46",30.6971285294514,0
"47",31.3792869412169,0
"48",32.0614453529825,0
"49",32.7436037647481,0
"50",33.4257621765137,0
