"","variable","Heuchera_longiflora_avg"
"1",289,0
"2",290.69387755102,0
"3",292.387755102041,1.39733170878857e-06
"4",294.081632653061,1.44005218158404e-06
"5",295.775510204082,2.09039530405244e-06
"6",297.469387755102,4.07829789133548e-06
"7",299.163265306122,4.79591467109996e-06
"8",300.857142857143,5.29287611931573e-06
"9",302.551020408163,9.23995931334311e-06
"10",304.244897959184,2.61194096702039e-05
"11",305.938775510204,1.26527346062182e-05
"12",307.632653061225,5.60771092732359e-05
"13",309.326530612245,6.79104846479659e-05
"14",311.020408163265,4.77214651693409e-05
"15",312.714285714286,0.000169155876254207
"16",314.408163265306,0.000375419435234144
"17",316.102040816327,0.000290835914516238
"18",317.795918367347,0.00077246636543619
"19",319.489795918367,0.00102633631819879
"20",321.183673469388,0.00157181271708683
"21",322.877551020408,0.00127017138313393
"22",324.571428571429,0.00321373934361464
"23",326.265306122449,0.00535701521571114
"24",327.959183673469,0.00491475663729527
"25",329.65306122449,0.0151385212113564
"26",331.34693877551,0.0237868390405464
"27",333.040816326531,0.016442666906227
"28",334.734693877551,0.0451038858500778
"29",336.428571428571,0.0536940793218387
"30",338.122448979592,0.0302543107414092
"31",339.816326530612,0.0674869911827647
"32",341.510204081633,0.076422770861846
"33",343.204081632653,0.0943450125822605
"34",344.897959183673,0.0398601960525976
"35",346.591836734694,0.0502371487339491
"36",348.285714285714,0.0277526785368682
"37",349.979591836735,0.0147619127046715
"38",351.673469387755,0.0301742560975331
"39",353.367346938776,0.0318719861100962
"40",355.061224489796,0.0141385103896631
"41",356.755102040816,0.0307981314979776
"42",358.448979591837,0.0365608359749078
"43",360.142857142857,0.0225451567456463
"44",361.836734693878,0.0667275303369732
"45",363.530612244898,0.0892684965412609
"46",365.224489795918,0.0739753661094999
"47",366.918367346939,0.0171702891670593
"48",368.612244897959,0.0104228325749238
"49",370.30612244898,0.00165772478445662
"50",372,0.000201344706551023
