"","variable","Heuchera_hirsutissima"
"1",55.25,0.1111111111111111111111111111111111111111111111
"2",55,0.1111111111111111111111111111111111111111111111
"3",58.5,0.1111111111111111111111111111111111111111111111
"4",58.5,0.1111111111111111111111111111111111111111111111
"5",54.5,0.1111111111111111111111111111111111111111111111
"6",57.5,0.1111111111111111111111111111111111111111111111
"7",48.75,0.1111111111111111111111111111111111111111111111
"8",54.5,0.1111111111111111111111111111111111111111111111
"9",54,0.1111111111111111111111111111111111111111111111
